ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7916184310,False,1169,7,22,73,5,16,17,57,8,27,91,138,106,131,98
7916184219,True,1144,7,22,71,6,44,136,38,131,59,22,19,20,25,41
7916181506,True,1408,7,22,54,2,62,44,104,123,92,15,87,126,8,27
7916181218,True,1152,7,22,81,5,112,38,11,39,63,98,10,7,50,136
7916180107,True,1512,7,22,62,5,114,53,38,123,74,70,136,135,48,27
7916180014,False,1459,0,4,22,2,22,2,70,21,28,91,48,85,104,7
7916179911,False,1316,7,22,22,5,86,11,70,14,49,128,61,71,114,5
7916179904,False,1298,7,22,14,2,62,58,107,12,86,71,14,63,53,11
7916178411,True,1346,0,22,51,9,111,7,138,25,80,44,84,31,35,75
7916178012,False,913,7,22,33,2,39,44,5,14,71,63,128,83,84,15
7916177605,False,1561,7,22,22,3,131,94,25,74,99,4,53,26,81,90
7916177502,True,1655,7,3,71,8,16,111,131,73,70,33,9,106,60,50
7916177305,True,1553,0,22,44,5,131,97,86,94,110,39,26,33,50,1
7916177201,True,1500,7,22,73,7,137,131,31,93,19,21,51,16,20,22
7916176919,True,1453,7,22,21,4,31,63,137,91,136,131,70,20,40,26
7916176705,True,1548,7,22,72,6,6,62,131,15,30,4,22,106,74,98
7916175808,False,1642,7,22,22,4,14,113,70,31,42,22,71,99,4,105
7916175609,False,1706,7,22,73,6,8,113,39,131,69,53,86,21,42,110
7916175503,True,1772,0,4,43,5,7,18,72,94,48,11,69,6,68,83
7916175404,False,1791,7,22,23,3,28,67,80,111,30,18,7,84,131,2
7916175402,False,1766,7,22,34,4,70,104,64,7,74,95,68,2,105,86
7916175215,True,1519,7,22,45,5,106,27,1,131,108,22,69,39,128,42
7916175205,True,1825,7,22,24,4,46,41,30,131,49,42,84,86,44,120
7916175200,True,1548,7,22,41,6,61,23,88,14,109,86,3,8,29,6
