ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7916221617,True,550,0,22,33,3,96,34,8,75,13,131,105,44,42,74
7916221417,False,1013,7,22,35,2,29,114,25,47,5,74,104,26,84,105
7916219005,True,1155,7,22,81,7,82,14,20,34,70,21,31,56,73,97
7916217515,True,1287,7,3,44,6,70,81,123,98,14,36,32,48,51,76
7916217315,True,1205,7,22,32,5,71,111,46,109,92,17,8,27,2,131
7916215706,True,1467,7,22,71,4,14,53,101,86,6,95,96,82,27,26
7916215508,True,1445,7,22,62,5,71,123,85,11,114,6,39,29,57,131
7916215415,False,1522,0,4,31,2,42,41,114,25,136,54,93,18,119,17
7916215009,True,1354,7,22,43,4,136,91,56,64,60,74,104,98,26,44
7916214907,True,1311,7,22,53,5,14,102,97,2,10,11,62,4,55,53
7916214603,True,1505,7,22,81,6,34,98,19,60,131,35,25,7,106,86
7916213714,True,1508,7,22,62,9,42,43,113,131,111,88,7,110,39,21
7916213514,True,1560,7,22,31,3,36,14,63,84,7,30,39,58,8,2
7916212703,True,1369,7,22,22,3,44,17,99,86,30,5,76,14,28,48
7916212214,True,1480,7,22,51,2,31,131,104,93,11,23,44,74,46,86
7916211802,False,1516,7,22,62,6,41,88,42,79,123,50,35,31,126,7
7916211706,True,1613,7,22,21,2,104,64,42,17,101,39,43,9,30,5
7916211316,False,1379,0,4,51,3,34,109,79,121,100,105,30,68,6,49
7916211216,False,1602,7,22,25,5,87,2,74,40,93,14,67,26,42,85
7916210906,True,1754,7,22,31,2,95,5,123,17,16,26,7,53,93,74
7916210607,True,1647,7,22,22,2,71,53,131,108,44,35,17,62,30,113
7916210405,False,1785,7,22,75,8,110,1,120,29,26,131,96,57,8,73
7916210108,True,1705,7,22,33,4,128,97,86,12,135,1,53,102,11,21
7916210014,True,1670,7,22,81,6,100,74,103,136,91,42,39,37,131,16
7916209902,True,1732,7,22,51,5,93,7,53,57,42,9,5,16,64,47
7916209901,True,1710,7,22,42,4,43,44,131,5,63,86,36,72,67,39
7916209709,False,1650,7,22,23,3,71,136,105,95,74,131,16,106,110,81
7916209607,True,1862,0,4,31,2,102,128,26,76,75,44,105,21,53,67
7916209312,True,1783,7,22,32,2,131,2,14,64,8,50,5,78,97,41
7916209013,True,1811,7,22,42,4,39,69,84,63,57,21,51,15,14,26
7916208711,False,1789,7,22,81,7,48,76,74,77,37,20,70,131,85,13
7916208707,False,1618,7,22,41,3,54,2,9,11,37,93,131,92,51,83
7916208218,True,1617,7,22,53,3,25,2,131,34,63,39,31,93,135,20
7916208211,True,1600,7,22,52,6,85,6,120,105,47,99,131,36,49,57
7916208209,True,1754,0,22,44,5,44,131,74,88,4,101,95,129,9,128
7916208006,True,1623,7,22,51,4,131,27,21,86,104,79,71,39,126,93
7916208005,True,1855,7,22,32,7,86,101,11,14,136,48,22,84,67,113
7916207908,False,1902,7,22,34,3,52,119,69,70,63,136,18,98,14,71
7916207704,True,1814,7,22,24,6,70,85,11,29,27,21,53,54,3,14
7916207702,False,1793,7,22,61,6,23,95,5,50,52,15,93,14,25,85
7916207602,False,1944,7,22,73,6,42,97,28,5,39,68,25,88,55,26
7916207309,True,1746,7,22,71,4,86,63,26,104,21,53,87,51,39,42
7916207116,False,1845,7,22,51,4,111,27,128,1,26,13,44,85,104,123
7916207104,True,1657,7,22,24,5,86,131,16,10,2,91,40,97,8,13
7916207014,False,1800,7,22,25,2,88,2,49,93,86,131,40,8,84,19
7916207003,True,1756,7,22,81,5,39,25,129,31,86,76,137,128,138,131
7916206912,False,1755,7,22,51,4,64,70,63,106,53,8,131,16,25,5
7916206607,False,1742,7,22,33,5,8,131,11,42,25,27,6,15,20,85
7916206511,True,1727,7,22,51,4,129,13,26,85,1,84,14,106,44,60
7916206501,True,1743,7,22,32,4,56,12,27,25,104,131,96,76,95,30
7916206412,False,1800,7,22,64,6,11,14,123,93,42,86,30,84,63,96
7916206405,False,1615,7,22,34,2,104,1,126,96,5,95,17,119,42,74
7916206216,False,1938,7,22,23,2,42,45,21,104,26,81,39,86,44,102
7916206211,False,1700,7,22,71,7,42,40,126,80,26,19,14,102,131,128
7916206118,False,1784,7,22,63,4,36,44,7,51,99,6,131,52,128,129
7916206003,True,1957,7,22,22,5,68,42,67,14,131,2,25,86,63,87
7916206000,False,1952,7,22,65,4,94,74,102,131,35,32,81,129,30,62
7916205913,False,2012,7,22,62,3,16,5,29,44,84,131,40,19,103,7
7916205814,False,2027,0,22,63,4,112,30,96,109,123,14,131,49,73,20
7916205615,True,1840,7,22,33,4,97,18,131,53,8,9,11,2,112,50
7916205601,True,2075,7,22,44,3,62,70,100,97,126,104,50,13,16,35
7916205514,False,1780,7,22,44,4,47,37,74,94,98,15,102,25,11,39
7916205500,True,1919,7,22,52,4,16,13,79,6,85,7,11,10,14,86
7916205413,True,1827,7,22,61,7,80,102,39,5,34,6,14,13,99,86
7916205319,False,1896,0,22,52,3,107,10,62,27,9,32,71,83,131,21
7916205318,True,2046,7,22,41,5,8,2,131,62,45,123,88,21,111,49
7916205310,False,1853,7,22,14,2,1,77,114,26,113,25,70,18,56,101
7916205309,False,2032,7,22,35,4,26,99,5,44,76,39,8,112,123,2
7916205306,True,1883,7,22,54,3,44,14,71,39,26,47,104,54,20,35
7916205117,False,1796,7,22,62,4,58,111,39,18,71,44,13,16,131,37
7916234009,True,508,7,22,71,6,89,86,52,131,20,6,51,106,129,53
7916231108,False,687,7,22,14,2,80,106,65,43,81,30,95,46,48,39
7916225311,False,634,7,22,52,4,35,17,10,86,96,60,70,36,84,14
7916223513,False,1337,7,22,44,5,123,61,18,71,36,84,14,51,72,131
