ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915835914,False,719,7,22,81,8,10,14,74,123,86,7,25,131,52,28
7915834213,True,1325,7,22,61,5,5,71,25,14,52,26,137,131,54,84
7915833615,False,1137,7,22,81,6,84,123,37,10,69,14,11,5,2,94
7915833115,True,1284,7,22,33,5,21,39,37,29,75,138,36,88,14,58
7915832105,False,1475,7,22,42,4,8,131,20,104,114,14,61,11,136,53
7915831916,True,1310,7,22,81,2,48,129,21,27,28,80,34,54,7,30
7915831903,False,1426,7,22,51,2,29,86,138,41,25,8,76,64,84,97
7915831819,True,1407,7,22,44,7,20,42,90,106,16,114,27,44,34,98
7915831809,False,1556,7,22,25,3,58,2,26,1,102,56,62,108,72,53
7915831617,True,1549,7,22,42,8,20,2,48,137,111,39,102,16,42,100
7915831211,False,1580,7,22,63,2,74,51,19,106,1,102,72,93,41,45
7915831113,True,1677,7,22,51,5,19,25,81,131,61,11,21,129,74,51
7915831001,True,1712,7,22,71,3,136,123,10,11,94,72,91,77,85,92
7915830315,True,1549,7,22,53,4,10,99,26,67,7,25,104,100,93,57
7915829819,False,1651,7,22,32,2,9,70,102,29,23,44,2,121,7,26
7915829702,False,1617,7,22,44,6,59,111,131,17,44,86,10,35,108,47
7915829602,True,1611,7,22,61,6,59,88,8,129,26,73,69,41,22,123
7915829500,False,1696,7,22,45,8,2,123,63,121,25,70,18,13,131,49
7915829214,True,1831,7,22,71,7,38,57,62,106,44,77,11,54,119,26
7915829203,True,1926,7,22,34,6,84,34,11,50,106,103,7,47,104,97
7915829119,True,1944,7,22,34,2,110,1,36,30,100,22,31,54,23,40
7915829104,True,1689,7,22,31,4,131,11,85,6,71,17,84,102,91,2
7915828908,False,1947,7,22,41,2,21,106,44,7,40,31,68,10,74,81
7915828804,True,1792,7,22,43,5,4,43,8,22,123,74,107,104,21,114
7915828709,True,1832,7,22,72,4,98,11,107,131,25,30,128,104,93,40
7915828704,False,1919,7,22,74,2,39,44,74,16,106,13,2,104,71,87
7915828609,True,1822,7,22,21,4,8,53,27,14,76,73,26,84,96,12
7915828514,True,1876,7,22,63,7,48,96,131,30,19,104,34,76,101,41
7915828305,False,2001,7,22,62,7,18,79,25,36,86,64,63,16,13,21
7915828210,True,1928,7,22,53,4,6,14,102,110,106,26,37,42,46,35
7915828111,True,1769,7,22,34,5,45,14,62,8,84,12,87,71,2,35
7915828010,False,1861,7,22,43,4,101,119,93,44,84,8,97,88,39,77
7915828005,False,2027,7,22,32,2,84,41,99,136,32,27,104,74,54,68
7915827903,True,2062,7,22,51,3,99,14,41,47,97,2,71,67,98,131
7915827814,True,1919,7,22,64,7,83,44,28,86,108,20,21,101,42,15
7915827813,True,1894,7,22,31,3,89,73,14,84,9,1,37,22,86,38
7915827803,False,1939,7,22,41,4,68,88,21,32,37,104,35,31,67,111
7915827507,False,2022,7,22,75,6,1,123,128,55,31,74,60,7,70,20
7915827406,True,1861,7,22,44,3,69,74,93,30,59,21,16,26,58,108
7915827208,True,2139,0,22,32,3,44,14,46,105,50,6,27,126,83,5
7915827203,True,1803,7,22,62,7,73,81,131,37,19,56,53,35,86,104
7915827117,False,1887,0,4,21,2,47,138,105,44,6,60,37,63,94,99
7915827113,True,2010,7,22,31,4,28,12,14,101,26,67,121,9,70,84
7915827015,True,1903,7,22,24,2,94,25,86,30,29,104,81,105,1,84
7915827013,False,1763,7,22,81,5,27,35,111,19,18,23,108,131,42,51
7915826900,False,2036,7,22,45,4,64,131,55,70,39,44,50,17,85,71
7915826802,True,1975,0,22,54,6,6,36,131,14,47,25,10,40,7,57
7915826800,True,1964,7,22,34,2,105,106,2,41,26,71,17,27,44,14
7915826707,False,2112,7,22,64,4,99,25,123,16,94,131,17,35,79,23
7915826619,True,1922,7,22,62,3,64,26,73,6,104,138,9,85,19,98
7915826610,True,2112,7,22,63,4,100,39,10,25,101,74,64,9,2,1
7915826602,False,2114,7,22,61,3,11,10,87,63,100,98,138,20,120,44
7915826513,True,1848,7,22,32,3,42,21,1,50,30,20,16,31,54,86
7915826501,True,2088,7,22,81,3,78,46,26,131,25,15,20,86,19,120
7915826105,True,2133,0,22,23,5,94,62,1,32,106,131,25,56,129,121
7915826014,False,2034,7,22,34,2,105,26,104,70,128,48,30,59,53,100
7915825917,False,1990,7,22,61,2,71,70,114,112,121,98,16,131,7,93
7915825912,True,2192,7,22,45,4,10,21,85,7,88,50,30,114,94,44
7915825907,True,2023,7,22,31,4,61,31,129,27,44,77,93,53,131,25
7915825818,True,1960,0,22,44,6,2,20,56,85,8,128,97,131,113,71
7915825810,False,2113,7,22,43,7,102,119,22,56,84,14,9,131,97,2
7915825800,True,2156,7,22,81,4,10,64,123,35,2,86,26,6,99,131
7915825617,True,2122,7,22,25,4,70,5,11,97,16,106,73,50,47,102
7915838118,True,1120,7,22,51,6,98,104,136,11,25,1,131,120,123,18
7915837502,True,479,0,22,34,2,129,26,72,35,46,6,114,31,75,20
7915837311,False,1205,7,22,44,3,2,73,26,1,31,14,64,25,49,63
7915836308,True,1504,7,22,31,5,62,59,131,104,37,85,40,75,28,1
7915835904,False,1563,7,22,54,5,11,128,104,123,9,131,20,36,49,51
7915835810,True,1484,0,22,34,3,62,32,37,90,131,126,18,26,81,123
7915835618,True,1469,7,22,43,4,48,131,14,49,30,111,1,74,101,2
