ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914351606,True,644,7,22,52,3,72,55,46,104,14,57,2,103,19,85
7914350116,False,1135,7,22,81,5,64,80,62,93,16,14,102,128,25,129
7914349006,True,1230,7,22,44,5,64,26,61,71,42,23,67,25,45,94
7914348500,True,1368,7,22,43,5,86,77,93,87,26,9,99,1,68,113
7914348114,True,1369,7,22,81,5,106,97,64,114,84,131,1,7,102,73
7914348016,False,1399,7,22,81,5,20,9,93,104,91,136,84,25,40,108
7914347605,True,1375,0,4,33,3,87,114,13,28,57,86,123,106,95,71
7914347407,True,1355,7,22,75,5,131,86,48,69,34,15,26,44,101,16
7914347406,True,1453,7,22,42,4,36,104,136,131,26,42,123,64,44,25
7914346911,False,1376,7,22,43,2,68,49,36,1,131,44,84,34,20,27
7914346815,True,1341,7,22,44,2,27,42,81,46,101,37,131,25,8,55
7914346219,False,1544,7,22,53,3,13,68,10,7,112,107,35,37,23,63
7914346200,False,1461,7,22,64,4,14,68,39,44,59,2,80,46,131,57
7914346115,False,1413,7,22,34,6,45,26,13,63,40,84,137,136,123,44
7914345903,False,1577,7,22,81,7,75,21,22,1,2,94,59,111,110,96
7914345207,True,1414,7,22,42,5,59,22,94,77,14,26,86,16,12,83
7914345102,True,1685,7,22,35,5,72,120,84,64,6,106,55,41,121,131
7914345100,False,1556,7,22,63,5,131,63,105,108,10,126,102,112,53,76
7914344916,False,1696,7,22,73,6,98,49,2,31,114,79,138,108,70,39
7914344714,True,1624,7,22,81,4,27,80,131,97,72,7,46,42,18,5
7914344700,False,1705,7,22,34,2,32,17,93,22,74,113,56,26,19,2
7914344517,True,1436,7,22,42,4,7,64,14,56,8,18,70,26,114,25
7914344400,True,1651,0,22,43,5,98,34,111,49,101,9,30,14,68,5
7914344215,True,1636,7,22,44,6,27,85,48,2,35,30,44,101,77,19
7914344111,False,1588,7,22,62,4,3,88,72,49,137,42,46,71,97,131
7914344015,True,1739,7,22,54,2,35,128,70,88,111,104,81,46,131,64
7914343717,True,1751,7,22,34,4,44,59,2,97,40,119,50,129,70,131
7914343701,True,1604,7,22,81,4,92,45,63,53,70,52,21,65,14,38
7914343504,False,1797,7,22,41,3,131,136,91,46,135,8,26,74,123,104
7914343410,False,1635,7,22,34,3,76,2,131,41,40,73,26,29,126,12
7914343214,True,1727,7,22,71,2,64,19,76,42,57,51,44,26,2,13
7914343210,True,1763,0,22,22,2,26,35,100,48,11,27,54,14,39,62
7914343208,True,1666,7,22,61,6,87,42,102,36,6,29,75,41,101,14
7914343109,False,1673,7,22,62,5,19,39,61,53,70,7,9,44,135,23
7914343107,False,1841,7,22,31,4,86,84,131,67,17,75,28,30,56,25
7914343103,False,1917,7,22,45,5,131,93,28,75,22,74,137,14,60,8
7914342916,False,1857,7,22,74,9,13,44,110,51,131,14,21,34,10,39
7914342806,False,1859,7,22,53,3,74,58,48,26,11,71,128,98,59,1
7914342614,True,1973,7,22,54,6,62,94,3,74,29,38,25,123,22,86
7914342612,True,1851,7,22,51,4,26,98,37,54,39,70,131,84,14,49
7914342611,False,1618,7,22,81,5,8,70,87,88,17,44,19,20,38,131
7914342602,True,1806,7,22,41,3,93,29,71,35,26,112,8,82,39,67
7914342407,False,1720,7,22,65,5,84,35,98,25,70,54,96,53,85,21
7914342312,True,1651,7,22,44,4,2,79,25,40,92,47,58,19,50,99
7914342212,True,1925,7,22,32,2,94,21,107,37,2,104,42,44,58,14
7914342210,True,1977,7,22,33,7,123,131,29,62,25,17,74,96,75,114
7914342117,True,1983,7,22,31,2,131,59,39,70,87,1,99,22,106,121
7914342114,True,1806,7,22,65,2,98,74,81,11,123,62,40,131,52,14
7914342015,False,1875,7,22,45,5,67,27,36,105,23,44,7,120,55,107
7914342012,False,1925,7,22,21,2,86,18,44,35,99,15,68,63,14,17
7914341909,False,1881,7,22,44,4,104,42,21,58,88,44,25,131,74,85
7914341419,True,1818,7,22,32,2,86,95,100,104,19,27,3,54,69,25
7914341418,False,2087,7,22,71,8,25,136,7,30,36,67,27,131,119,49
7914341407,True,1947,7,22,55,4,105,86,93,2,35,99,44,53,30,50
7914341311,False,2019,7,22,81,9,126,27,35,137,93,67,88,38,14,74
7914341302,True,2101,7,22,41,3,84,19,93,43,35,27,99,67,26,75
7914341215,True,1750,0,4,23,2,74,11,105,14,113,129,27,81,18,79
7914341203,False,2041,7,22,52,4,44,86,108,74,9,39,8,97,34,100
7914341019,False,2017,7,22,32,4,8,40,2,49,14,111,54,30,64,102
7914341012,True,1885,7,22,75,6,41,62,131,22,35,63,16,92,64,83
7914341003,False,2008,7,22,54,5,7,47,40,22,108,21,25,97,30,100
7914340919,False,2064,7,22,71,3,123,30,73,7,8,19,81,131,26,104
7914340819,False,2008,7,22,43,4,28,93,7,121,46,26,76,20,84,32
7914340615,True,1897,0,22,41,3,9,131,2,70,35,92,33,52,63,39
7914340609,False,1939,7,22,33,6,2,123,17,83,73,135,30,31,88,63
7914340507,False,2140,7,22,41,3,64,14,84,41,63,40,19,16,92,8
7914340504,False,1987,7,22,51,3,7,86,114,73,8,25,131,71,56,35
7914340413,True,2160,7,22,54,5,20,26,74,44,123,6,14,135,86,107
