ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7910125004,False,429,7,22,35,7,35,66,29,96,135,45,71,53,52,61
7910109606,False,1041,7,22,81,7,138,100,131,106,69,17,57,119,7,48
7910108819,True,1196,7,22,15,2,51,42,67,35,26,63,29,84,36,8
7910107105,True,421,7,22,41,7,45,71,89,80,53,35,66,29,18,96
7910105915,True,1202,7,22,62,8,106,109,22,128,131,43,86,29,41,33
7910105007,True,1151,7,22,41,4,67,121,26,85,84,14,71,6,88,131
7910104713,True,1070,7,22,51,4,136,91,77,63,137,13,14,135,131,70
7910104415,True,1394,7,22,61,3,131,9,69,11,21,106,102,95,45,104
7910103802,True,1390,7,22,81,7,14,82,131,92,67,26,46,69,21,93
7910102816,False,1409,7,22,21,5,1,37,49,119,71,129,64,48,77,14
7910102518,False,1224,7,22,13,3,44,30,5,8,41,75,51,6,105,14
7910102315,True,1292,7,22,41,7,43,57,131,112,48,26,47,75,71,12
7910102206,True,1122,7,22,81,7,137,136,119,106,4,131,64,44,52,120
7910101901,False,1276,7,22,21,2,19,104,84,8,16,76,95,2,75,70
7910101715,True,1324,0,22,43,6,14,53,2,25,114,10,131,74,26,18
7910101406,True,1525,7,22,13,5,98,73,26,1,7,27,42,44,131,59
7910101011,False,1319,7,22,81,5,25,101,129,131,17,81,120,30,39,14
7910100219,True,1435,7,22,34,3,77,44,131,64,35,15,1,79,37,11
7910100215,False,1434,7,22,55,6,131,21,5,90,35,26,44,86,14,97
7910100213,True,1519,7,22,34,4,119,2,110,42,121,78,35,1,8,22
7910099904,True,1540,7,22,75,5,129,126,34,30,11,121,48,76,131,41
7910099509,True,1507,7,22,42,6,57,82,18,44,2,106,86,10,42,26
7910099313,True,1226,7,22,72,5,110,61,131,6,20,84,123,96,137,70
7910099308,True,1333,7,22,81,5,86,137,53,25,102,28,131,49,17,5
7910099219,True,1438,7,22,81,6,14,63,13,1,131,17,16,44,40,30
7910098313,True,1521,7,22,43,8,50,56,131,2,97,44,84,121,108,25
7910097817,True,1564,0,22,52,5,106,79,84,70,68,95,57,28,22,131
7910097407,False,1671,7,22,81,6,9,17,100,136,131,64,25,108,11,14
7910097301,True,1562,7,22,55,4,131,14,98,59,44,11,27,9,93,84
