ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7911978608,False,487,0,22,24,2,44,27,129,30,136,14,8,84,17,92
7911976215,False,923,7,22,81,6,131,83,44,25,14,59,9,51,81,123
7911974307,False,973,0,22,52,2,119,85,53,15,20,96,91,17,79,131
7911974115,False,1126,7,22,52,4,74,93,97,137,110,129,72,35,4,26
7911972909,True,573,0,22,52,3,38,33,101,16,64,5,35,81,74,99
7911972703,True,1162,7,22,73,5,21,126,23,131,25,44,22,97,83,64
7911971603,True,1246,7,22,52,5,102,84,43,131,56,40,52,49,110,93
7911968813,False,871,7,22,81,5,88,35,67,20,69,136,61,98,131,14
7911967416,True,489,7,22,81,5,61,5,25,104,131,74,14,137,11,53
7911966514,True,1265,7,22,52,5,8,14,25,129,121,11,104,74,9,20
7911965603,True,1189,7,22,21,3,69,113,37,44,50,32,96,9,35,30
7911965401,False,1377,7,22,54,3,48,35,17,55,27,98,44,22,100,68
7911965111,True,1416,0,22,51,3,71,94,35,86,131,28,36,20,93,19
7911964114,True,1310,7,22,81,6,131,74,25,96,14,11,42,22,32,50
7911962900,False,1550,7,22,74,4,62,64,86,81,70,84,106,10,60,131
7911962708,False,1479,7,22,34,4,30,101,137,41,26,50,80,22,104,1
7911962200,True,1576,7,22,25,2,31,99,36,5,35,71,83,97,44,91
7911961709,True,1114,7,22,24,4,14,21,2,36,34,96,22,131,5,95
7911961618,True,1239,7,22,23,6,42,11,102,13,74,55,15,103,45,26
7911961105,False,1619,7,22,32,4,69,45,35,8,131,22,86,93,21,14
7911960701,True,1160,7,22,81,6,91,136,17,34,129,14,55,90,44,20
7911960515,False,1229,7,22,64,6,6,86,71,57,51,7,28,136,11,123
7911960506,True,1616,7,22,54,5,137,49,28,27,39,44,72,41,76,62
7911960311,False,1493,7,22,51,8,96,44,93,26,57,84,18,112,25,86
7911960100,True,616,0,22,32,3,69,35,53,59,29,41,102,64,67,31
7911959713,True,1551,7,22,62,5,20,6,108,93,76,26,49,41,62,74
7911959708,True,1611,7,22,42,7,62,14,94,21,13,75,30,108,93,123
7911959702,False,1452,7,22,73,7,54,96,105,111,56,81,21,86,57,97
7911959500,True,1722,7,22,44,5,131,30,123,28,54,36,26,14,64,1
7911959207,True,1661,7,22,71,5,63,31,10,35,15,30,16,94,131,13
7911959205,True,1420,7,22,43,3,31,6,75,2,9,131,40,97,44,64
7911959117,True,1598,7,22,44,4,71,39,131,35,14,96,8,86,27,121
7911958800,False,1481,0,22,22,4,123,94,75,32,59,22,77,131,99,49
7911958412,True,1560,7,22,31,4,18,80,34,129,57,84,35,42,85,10
7911958210,True,1618,7,22,32,5,36,44,43,85,110,131,77,21,128,35
7911958119,True,1415,0,4,34,5,57,23,5,32,114,21,94,29,36,100
7911958100,False,685,0,22,44,3,50,63,6,74,62,131,2,42,84,13
7911958015,True,1254,0,4,35,6,86,77,73,128,136,76,83,63,43,37
7911957900,False,1701,7,22,35,3,25,71,14,6,27,59,49,5,94,131
7911957812,False,1389,7,22,64,9,98,8,13,26,81,131,31,100,25,126
7911957505,True,1719,7,22,81,8,40,11,112,53,10,16,131,110,1,25
7911957400,True,752,0,22,52,2,35,123,32,10,98,51,131,72,42,25
7911957316,True,1401,7,22,41,7,135,18,84,34,86,71,72,75,37,1
7911957210,True,1785,0,4,21,2,78,28,32,51,95,50,62,11,131,75
7911956916,True,1520,7,22,33,3,128,131,104,105,59,55,85,12,138,21
7911956912,True,1141,7,22,81,7,101,5,70,106,47,103,1,104,62,64
7911956613,True,1712,7,22,54,5,87,7,37,48,70,64,114,56,98,1
7911956609,True,1384,7,22,74,5,6,26,129,86,70,39,49,114,131,22
7911956602,True,1740,7,22,41,3,17,99,119,64,93,131,9,49,5,102
7911956600,False,1590,0,22,51,6,99,1,84,46,19,88,74,44,75,36
7911956419,True,1521,0,22,41,7,60,68,59,121,21,86,40,80,97,39
7911956208,True,1587,7,22,43,6,30,34,43,35,12,5,136,26,114,39
7911956117,False,1684,7,22,35,4,7,84,71,18,76,12,2,111,20,62
7911956003,True,1607,7,22,51,2,26,44,7,22,81,136,10,64,21,28
7911955909,True,1676,7,22,31,5,16,83,44,74,136,107,26,20,121,49
7911955813,True,1521,7,22,41,2,28,131,93,10,86,136,73,111,48,11
7911955800,True,1573,7,22,81,7,64,137,40,74,19,26,61,73,136,96
7911955612,False,1750,7,22,63,2,2,11,110,67,19,42,64,25,57,63
7911955503,False,1710,7,22,61,7,59,102,75,21,36,8,57,23,40,25
7911955502,True,1707,7,22,61,7,108,21,119,17,62,59,40,9,15,123
7911955412,False,1680,7,22,73,5,2,74,26,40,10,123,131,82,99,49
7911955409,True,1609,0,22,33,4,131,42,14,64,60,53,44,5,75,7
7911955406,True,1353,7,22,34,6,136,91,14,20,11,49,131,1,75,76
7911955319,False,1590,7,22,72,5,25,98,30,83,1,138,102,131,17,81
7911955015,False,1779,7,22,43,6,52,63,34,129,131,42,4,27,84,106
7911954916,True,1760,7,22,63,5,1,28,14,86,37,107,64,36,112,94
7911954902,False,1542,0,4,64,6,40,8,31,108,36,7,14,84,35,39
7911954900,True,881,0,22,42,5,63,26,71,35,121,42,75,94,57,17
7911954816,True,1866,7,22,52,5,14,93,22,87,137,2,88,63,38,49
7911954808,True,1536,7,22,45,4,2,8,71,5,86,44,136,98,59,87
7911954716,True,1777,7,22,44,3,17,83,131,10,29,22,27,32,97,20
7911954612,False,1258,7,22,34,6,121,6,104,30,75,37,105,96,44,92
7911954313,True,1621,7,22,51,7,64,42,26,80,15,74,50,8,131,112
7911954105,False,1795,0,22,41,7,14,41,137,131,63,39,2,67,13,102
7911953911,False,1096,0,22,33,2,9,47,104,114,1,100,95,68,26,27
7911953811,False,1522,7,22,51,8,128,42,68,75,16,46,21,86,18,87
7911953808,True,1478,7,22,41,5,112,104,26,8,14,131,88,49,98,25
7911953618,True,1847,0,22,43,4,13,69,94,26,40,52,34,81,20,114
7911953513,True,1772,0,22,41,5,70,29,88,65,131,32,123,2,120,44
7911953202,True,1351,7,22,81,5,83,86,70,2,13,107,111,21,34,18
7911953003,False,1523,7,22,35,2,131,20,100,33,110,14,26,136,25,91
7911952911,True,1179,7,22,54,7,9,26,114,92,131,105,37,16,25,93
7911952806,False,1755,7,22,32,2,8,55,30,123,131,5,105,7,42,10
7911952805,True,1644,7,22,52,3,47,2,123,85,67,36,18,42,27,62
7911952707,False,1316,7,22,81,6,113,109,100,20,9,45,21,131,36,83
