ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914167005,True,1349,7,22,51,6,126,50,26,61,8,6,91,131,84,71
7914166507,False,1124,7,22,81,6,25,87,64,16,21,12,108,131,83,23
7914166400,False,1388,7,22,81,6,98,73,131,99,48,45,8,74,57,89
7914166200,True,940,7,22,81,6,25,108,34,136,9,126,93,59,86,119
7914165917,True,1474,0,4,41,7,35,69,72,131,102,138,30,25,8,16
7914164803,False,1294,7,22,53,2,2,84,104,59,79,114,131,7,16,97
7914164507,False,1571,7,22,41,6,74,41,50,26,104,2,80,84,1,131
7914164205,True,1264,0,22,54,4,129,35,13,30,64,104,42,8,9,74
7914163508,True,1465,7,22,74,5,87,131,80,14,121,71,39,34,18,20
7914163506,False,1548,7,22,44,7,53,88,42,131,97,39,123,98,41,44
7914163400,False,1319,0,4,73,4,10,75,126,69,72,43,42,27,108,53
7914163312,True,1408,7,22,61,4,84,35,39,23,131,26,12,7,64,19
7914163214,True,1548,7,22,41,3,62,131,11,41,15,39,129,93,121,30
7914163212,True,1623,7,22,33,4,49,84,44,87,131,52,8,7,39,26
7914163013,True,1598,7,22,51,5,31,8,104,36,22,126,96,9,57,84
7914162610,True,1638,7,22,81,7,105,126,104,31,25,75,74,63,86,131
7914162316,False,1639,7,22,22,3,8,86,62,128,17,82,91,2,93,131
7914162312,True,1680,7,22,34,3,74,46,11,5,104,34,22,21,102,137
7914162100,False,1628,7,22,51,4,104,101,42,17,20,53,61,71,87,36
7914161911,True,1379,7,22,71,3,86,53,129,73,11,9,97,44,100,137
7914161703,True,1652,7,22,14,3,4,53,36,71,104,68,8,138,119,93
7914161305,True,1688,7,22,43,3,45,19,104,40,44,131,64,48,101,35
7914161213,False,1735,7,22,51,2,8,111,104,17,131,93,110,44,26,102
7914161211,True,1494,7,22,81,5,74,42,20,59,131,11,14,104,19,39
7914161016,True,1581,7,22,51,4,2,63,35,128,14,68,76,137,71,44
7914160900,False,1668,7,22,13,2,128,7,63,42,11,95,104,113,3,37
7914160518,True,1757,7,22,41,5,110,36,94,131,37,14,79,84,30,15
7914160509,True,1755,7,22,52,4,14,86,15,107,70,49,31,97,10,64
7914159800,True,1810,7,22,43,3,101,50,61,97,70,2,27,42,79,47
7914159701,True,1692,7,22,63,4,13,102,14,88,10,36,70,90,86,15
7914159610,True,1797,7,22,43,3,3,98,64,8,106,114,57,2,119,104
7914159607,True,1770,7,22,61,9,26,9,88,109,31,11,131,74,108,106
7914159519,True,1726,7,22,14,2,8,20,54,126,27,70,114,28,83,131
7914159114,True,1620,7,22,52,6,84,7,68,25,100,2,35,105,70,131
7914159107,True,1796,7,22,73,2,9,91,108,11,18,92,131,15,13,101
7914159104,True,1866,7,22,62,4,48,7,87,15,47,20,4,94,86,120
7914158919,True,1543,7,22,33,4,15,30,21,57,7,94,53,54,67,50
7914158901,True,1866,7,22,52,10,57,63,74,2,30,114,26,13,64,60
7914158814,False,1700,7,22,61,4,49,67,37,60,128,14,35,51,101,48
7914158803,False,1561,7,22,53,3,28,5,74,30,42,25,121,129,48,35
7914158718,True,1803,7,22,42,5,113,99,131,100,93,98,31,47,14,10
7914158111,True,1775,7,22,75,7,94,84,76,9,55,62,131,35,64,49
7914158012,True,1579,7,22,52,3,35,120,2,14,102,128,100,42,41,74
7914157918,True,1692,7,22,41,2,54,96,20,121,50,8,86,76,97,64
7914157913,False,1611,7,22,33,2,26,54,63,70,67,14,23,84,35,8
7914157815,True,1610,7,22,61,3,7,37,92,51,70,101,137,104,123,39
7914157801,True,1795,7,22,22,2,64,86,70,104,114,31,131,81,2,25
7914157608,False,1872,7,22,52,2,14,9,131,56,137,60,67,39,53,34
7914157517,True,1618,7,22,81,5,2,135,86,119,70,84,114,104,88,93
7914157107,True,1904,7,22,54,5,86,87,131,16,11,64,54,20,76,51
7914156910,True,1935,7,22,52,3,40,86,64,70,14,8,104,19,84,72
7914156908,False,1731,0,22,41,2,39,123,57,11,8,14,131,30,1,88
7914156905,True,1805,7,22,43,5,19,106,44,20,50,104,11,53,79,42
7914156904,True,1989,7,22,41,5,131,45,44,21,60,75,86,7,123,54
7914156814,True,1769,7,22,71,2,96,8,7,34,27,100,54,21,31,108
7914156614,True,1983,7,22,44,5,86,7,135,123,42,26,2,46,131,74
7914156601,False,1814,7,22,81,2,114,95,83,55,136,131,108,31,52,72
7914156518,True,1903,7,22,14,2,29,57,64,56,44,15,109,55,5,82
7914156516,False,1805,7,22,41,5,42,88,27,93,14,36,32,131,68,35
7914156503,True,1928,7,22,32,3,67,137,39,131,121,71,26,74,14,41
7914156417,True,1996,7,22,32,3,131,32,31,71,11,13,21,86,94,19
7914156402,True,1978,7,22,43,5,67,104,17,101,14,128,62,18,39,9
7914156107,False,1841,7,22,51,4,74,91,136,20,54,110,119,21,50,2
7914156010,False,2005,7,22,22,4,32,93,63,30,25,22,101,42,6,84
7914156006,True,2016,7,22,71,5,109,11,25,85,136,121,34,48,96,131
7914155917,True,1765,7,22,34,3,108,93,20,5,14,99,131,1,27,35
7914155916,False,2040,7,22,45,9,26,14,54,22,2,16,25,42,87,111
7914155912,False,2019,7,22,44,6,25,7,131,73,88,123,46,8,99,40
7914155617,True,1922,7,22,63,5,14,81,113,34,5,62,41,21,16,86
7914155505,True,1822,7,22,23,2,5,85,67,39,52,27,44,99,41,119
7914155403,False,1878,7,22,32,5,10,111,26,7,136,123,87,41,11,129
7914155401,True,1842,7,22,81,4,123,73,10,14,83,105,53,114,119,44
7914155315,True,1803,7,22,44,6,75,25,71,86,41,37,1,8,2,102
7914155313,True,2068,7,22,74,4,30,36,114,44,71,131,96,9,67,39
7914155103,False,2054,7,22,52,5,53,109,21,104,9,2,87,112,42,22
7914155102,True,1761,0,22,43,6,131,14,20,35,101,10,53,49,25,47
7914179619,True,829,7,22,34,5,7,136,44,110,61,52,74,71,10,29
7914178505,False,945,7,22,24,3,109,128,18,137,53,70,42,86,39,50
7914173017,True,1413,0,22,43,5,59,128,109,20,112,44,11,107,30,131
