ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915690202,True,846,7,22,31,3,99,131,136,11,1,98,85,61,89,14
7915689005,True,1084,0,22,41,2,49,28,3,83,25,7,14,68,102,35
7915688709,True,1231,7,22,52,4,136,91,87,47,7,19,44,123,27,52
7915688218,False,392,0,4,51,3,26,64,13,95,131,42,104,111,21,92
7915688015,False,1225,7,22,71,6,129,41,114,26,98,126,104,85,56,22
7915686803,True,1416,7,22,81,2,25,98,56,53,100,26,99,86,87,70
7915686602,True,1406,0,22,34,4,13,81,123,104,105,91,136,88,74,7
7915685715,True,1438,7,22,81,5,49,1,57,21,18,131,16,53,9,86
7915684509,True,1360,7,22,55,3,91,114,101,104,19,39,62,11,120,1
7915684502,True,1338,7,22,72,2,70,104,21,7,51,11,60,131,25,64
7915684215,False,1369,7,22,35,4,74,97,61,8,123,51,93,106,96,26
7915684019,True,1310,7,22,33,6,131,71,137,11,91,39,6,8,9,90
7915683506,True,1521,7,22,71,5,63,131,14,47,7,123,11,70,87,99
7915683402,True,1527,7,22,61,7,42,128,20,113,54,119,16,21,107,18
7915683311,True,1433,0,4,54,6,131,11,93,36,91,33,37,31,59,49
7915683309,True,1311,7,22,51,6,30,38,9,136,26,27,102,8,84,73
7915682913,True,1625,7,22,75,5,131,84,60,83,1,40,129,39,9,49
7915682308,True,1539,7,22,73,8,97,44,131,9,104,30,39,11,108,88
7915682117,False,1367,7,22,72,5,26,97,106,20,41,64,25,19,126,75
7915682105,False,1616,7,22,63,4,63,44,2,31,131,92,84,136,11,86
7915682104,True,1636,7,22,44,6,104,35,22,70,131,114,2,25,1,121
7915681414,True,1414,7,22,24,5,11,106,73,7,30,107,86,98,1,27
7915681315,False,1653,7,22,81,6,44,26,104,114,105,108,37,86,46,48
7915681119,True,1440,7,22,71,3,114,43,131,79,106,129,27,102,1,41
7915681106,True,1714,7,22,74,9,17,30,123,42,84,129,35,91,63,46
7915680409,False,1585,7,22,43,3,64,76,16,1,131,65,6,73,29,19
7915680208,True,1701,7,22,75,4,76,34,31,135,42,44,98,89,35,84
7915680203,True,1784,7,22,35,3,40,71,84,19,8,99,131,26,75,48
7915680009,False,1760,7,22,44,4,56,104,7,25,26,123,49,1,57,14
7915679903,True,1681,7,22,63,5,70,131,110,86,19,25,14,26,28,88
7915679707,False,1668,0,22,22,2,20,1,47,74,68,49,21,13,91,121
7915679607,False,1759,7,22,23,5,42,31,63,57,11,46,9,8,53,101
7915679404,False,1704,7,22,54,3,14,119,100,84,12,40,71,73,108,131
7915679206,True,1615,7,22,64,6,61,88,44,137,131,64,56,95,2,45
7915679200,True,1536,0,22,34,3,40,47,14,138,36,70,74,23,95,101
7915678912,False,1828,7,22,62,5,85,14,35,48,39,102,16,54,80,131
7915678719,True,1829,7,22,24,3,84,11,2,105,103,81,47,22,86,126
7915678702,True,1800,7,22,74,4,83,126,74,7,43,18,97,30,71,131
7915678411,True,1879,7,22,62,8,39,96,123,27,48,22,107,21,60,20
7915678319,True,1912,7,22,61,7,22,102,99,70,75,58,100,61,2,44
7915678205,False,1616,0,22,54,5,38,121,75,23,41,9,32,109,57,35
7915678118,False,1781,7,22,61,7,23,105,94,136,13,35,11,135,31,111
7915677719,True,1882,7,22,32,4,27,1,113,131,96,19,40,104,121,86
7915677718,True,1803,7,22,53,5,99,16,35,85,131,14,53,63,114,64
7915677700,True,1646,7,22,24,5,88,14,50,77,5,71,104,11,105,75
7915677603,True,1625,7,22,34,3,64,47,104,21,30,74,41,26,98,114
7915677005,False,1976,7,22,41,3,71,44,64,75,63,54,13,35,26,131
7915676915,False,1814,7,22,64,5,14,20,136,76,8,16,37,42,5,49
7915676716,False,1806,7,22,72,6,136,8,107,104,11,26,44,30,43,108
7915676603,False,1945,7,22,51,7,137,14,39,11,64,26,20,42,81,53
7915676517,True,1718,7,22,71,7,59,99,88,34,44,19,56,96,25,35
7915676414,True,2025,7,22,53,6,49,25,94,96,107,40,63,126,19,30
7915676217,True,1976,7,22,43,3,20,32,71,41,73,46,131,35,7,88
7915676113,False,1891,7,22,81,6,106,8,86,35,9,13,7,16,81,68
7915676111,True,1655,7,22,51,5,25,5,67,45,129,1,121,22,31,96
7915676109,True,1702,7,22,63,3,11,5,65,27,18,53,81,7,64,131
7915676015,True,1873,7,22,44,7,11,8,30,121,81,131,48,129,14,126
7915675810,True,1825,7,22,51,4,42,19,131,63,25,8,35,38,26,37
7915675719,False,1814,0,4,71,7,36,106,123,53,33,48,10,28,39,128
7915675612,True,1809,7,22,33,3,42,20,35,8,87,37,30,32,54,39
7915675514,True,1927,0,22,21,4,6,85,84,78,25,102,120,81,5,8
7915675500,True,1740,7,22,53,6,98,68,20,93,131,94,96,64,27,22
7915675209,True,1998,7,22,25,4,113,4,135,68,37,9,44,14,2,50
7915675207,False,1753,7,22,81,5,16,53,51,67,111,14,131,35,7,94
7915675106,True,1927,7,22,45,3,11,37,44,68,81,94,62,2,86,119
7915675006,True,1856,7,22,32,4,5,105,11,84,28,41,121,49,64,119
7915692300,True,1226,7,22,11,2,113,48,11,31,26,74,41,53,7,105
7915691003,True,1012,0,22,23,2,88,28,119,46,14,8,31,17,131,57
7915690107,True,1416,7,22,31,4,25,50,42,21,37,14,6,19,36,26
7915689914,True,1383,0,22,24,2,128,64,45,108,44,22,11,56,105,8
7915689803,True,1575,7,22,61,6,108,91,131,84,48,73,44,86,92,19
7915689610,False,1421,7,22,81,7,98,40,128,100,25,138,126,110,32,79
7915689409,False,1486,7,22,42,2,74,104,54,10,109,106,9,131,44,59
7915689108,True,1509,7,22,22,4,64,35,110,26,2,62,89,57,39,74
7915688905,False,1560,7,22,71,6,15,96,31,137,101,129,86,87,92,46
7915687900,True,1683,7,22,32,4,96,74,53,15,131,78,50,6,36,62
7915687807,True,1431,7,22,23,3,98,109,34,11,42,31,1,105,10,14
7915687801,False,1560,7,22,74,4,84,120,50,86,10,48,41,75,83,123
7915687714,False,1563,7,22,51,4,85,22,70,31,84,98,73,56,113,86
7915687418,False,1553,7,22,24,2,114,93,50,4,22,95,74,136,123,62
7915687413,True,1545,7,22,44,3,2,22,11,136,25,91,54,104,88,84
7915687412,True,1538,7,22,31,3,44,45,93,96,57,129,104,106,84,86
7915687018,True,1549,7,22,65,4,104,48,20,131,92,39,14,1,2,123
7915686805,False,1705,7,22,21,2,86,42,3,14,44,131,67,123,104,74
7915686713,True,1705,7,22,45,5,94,131,7,92,101,70,109,26,39,19
7915686511,False,1502,7,22,81,5,48,73,84,5,131,99,7,104,57,14
7915686501,False,1756,7,22,72,3,11,39,2,27,48,136,53,20,120,84
7915686012,True,1560,7,22,35,2,1,9,131,80,123,89,97,26,104,41
7915685915,True,1765,7,22,55,6,71,20,94,64,30,37,1,42,65,26
7915685909,False,1752,7,22,35,4,16,67,13,31,123,94,20,37,84,113
7915685812,False,1592,7,22,54,6,21,42,110,129,86,104,39,83,128,99
7915685517,False,1661,7,22,33,7,74,14,12,77,128,86,97,35,36,1
7915685302,True,1810,0,4,54,7,112,70,71,136,99,3,44,110,50,36
7915685212,False,1861,7,22,72,7,75,39,49,99,26,131,86,20,61,114
7915685015,True,1705,7,22,71,5,8,102,107,47,99,104,18,71,30,50
7915685004,True,1532,7,22,51,7,37,108,98,25,22,57,104,74,64,1
7915684405,False,1630,7,22,14,3,128,2,119,114,30,11,108,49,58,81
7915684209,True,1815,0,22,32,3,104,40,33,4,21,47,5,55,131,54
7915684001,False,1701,0,22,43,3,39,94,120,87,9,76,131,57,42,60
7915683802,False,1774,7,22,51,5,20,70,53,131,84,71,19,64,48,9
7915683714,False,1887,7,22,31,4,42,36,50,135,30,12,62,91,84,114
7915683700,True,1578,7,22,54,3,99,19,110,23,44,1,128,50,98,91
7915683317,False,1906,0,22,61,7,10,80,64,91,44,6,39,56,131,74
7915683310,False,1972,7,22,74,5,83,131,85,69,93,37,53,106,84,123
7915683106,True,1603,7,22,52,6,37,81,42,53,105,123,2,136,80,91
7915683009,True,1975,7,22,51,5,73,40,2,26,25,56,111,44,5,7
7915682910,False,1916,7,22,41,4,113,30,123,29,25,22,84,42,37,16
7915682706,True,1820,7,22,55,6,25,93,73,7,123,11,136,2,76,9
7915682616,False,1825,7,22,71,6,91,135,64,72,25,14,88,20,44,11
7915682604,True,1918,0,22,42,5,119,63,23,123,71,86,107,110,74,44
7915682506,False,1950,7,22,54,7,74,93,28,14,131,123,137,111,11,8
7915682413,False,1679,0,4,52,6,109,121,22,112,36,110,77,42,123,64
7915682312,True,1707,7,22,61,4,26,98,138,71,74,11,91,18,36,83
