ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915781717,False,1196,7,22,61,2,93,84,128,40,42,81,64,100,60,25
7915779606,False,1227,7,22,41,6,137,14,131,84,73,136,91,53,64,102
7915779215,False,1382,0,22,73,6,121,10,63,47,64,44,14,131,68,32
7915778017,True,1245,7,22,74,6,33,120,11,85,13,131,2,102,94,106
7915777514,False,1517,7,22,22,3,56,26,42,70,106,85,138,123,25,111
7915777413,False,1553,7,22,71,3,67,101,86,78,59,98,56,68,1,111
7915776907,True,1692,0,4,53,5,37,28,25,56,88,21,105,26,73,47
7915776819,True,1592,7,22,44,3,100,13,64,8,104,45,44,86,81,40
7915776719,True,1556,7,22,52,6,94,129,46,65,35,19,105,67,7,57
7915776615,True,1655,7,22,53,7,131,65,39,25,27,7,86,73,67,34
7915776609,True,1613,7,22,61,7,40,22,57,21,18,16,83,4,131,56
7915776515,True,1614,7,22,31,4,22,123,77,63,20,53,13,91,136,131
7915776511,True,1612,7,22,51,7,11,50,22,74,2,88,103,25,5,53
7915776218,True,876,7,22,64,6,137,7,138,35,86,26,9,17,63,67
7915775810,True,1778,7,22,42,3,104,44,126,30,22,84,70,39,63,56
7915775716,False,1679,7,22,51,6,42,25,107,70,85,14,121,86,36,44
7915775614,True,1739,7,22,51,5,7,35,30,19,33,68,16,44,102,56
7915775501,False,1698,7,22,54,5,97,63,104,87,44,64,26,99,39,8
7915775400,True,1760,0,22,31,2,43,61,131,60,59,33,27,48,99,8
7915775204,True,1647,7,22,71,9,71,131,5,73,39,31,90,100,4,2
7915775005,True,1893,0,4,41,3,19,21,71,14,67,13,90,26,20,114
7915775002,False,1602,0,22,52,6,69,42,49,50,36,20,63,131,11,21
7915774713,True,1547,7,22,51,6,135,31,98,1,131,14,137,77,80,70
7915774614,True,1795,7,22,31,6,123,36,109,131,85,106,63,102,71,119
7915774609,False,1776,7,22,43,3,30,11,42,23,91,39,37,70,50,7
7915774603,False,1838,7,22,63,4,1,88,73,7,11,25,101,41,57,104
7915774514,True,1855,7,22,41,3,31,62,8,74,39,9,123,42,27,102
7915774205,False,1862,7,22,41,4,62,30,1,2,13,52,26,35,54,16
7915774002,False,1918,0,22,73,4,59,19,66,97,3,114,98,50,9,86
7915773910,True,1816,7,22,71,3,71,84,73,18,25,100,89,131,104,86
7915773712,False,1909,7,22,22,5,7,123,128,8,110,50,20,64,74,44
7915773617,True,1666,7,22,64,5,20,69,48,131,106,42,91,136,11,84
7915773607,False,1877,7,22,43,4,119,25,109,53,131,14,74,42,102,13
7915773314,True,1948,7,22,53,3,7,11,52,23,106,8,21,64,137,131
7915773311,True,1794,7,22,32,3,93,7,71,22,104,35,137,67,102,53
7915773110,False,1883,7,22,41,3,86,131,46,41,42,30,89,34,63,126
7915773105,False,1890,7,22,42,4,68,9,98,41,50,22,102,2,35,42
7915772905,True,1819,7,22,45,2,135,86,100,48,99,30,131,93,2,43
7915772811,False,1917,7,22,43,5,56,57,5,10,42,13,123,29,114,64
7915772810,False,2005,0,4,44,2,53,59,63,72,56,11,13,69,42,67
7915772712,True,1851,7,22,43,5,53,131,20,35,36,27,42,86,137,56
7915772702,True,1923,7,22,51,4,86,26,50,63,42,95,11,7,131,31
7915772519,False,2078,7,22,51,6,102,44,31,17,20,14,16,50,104,70
7915772406,False,1820,7,22,61,6,105,58,54,14,100,94,36,18,131,104
7915772405,True,1924,7,22,31,5,113,14,70,74,86,53,81,138,39,91
7915772318,True,2113,7,22,35,5,27,16,103,46,18,35,48,45,26,84
7915772309,True,1936,7,22,81,5,114,2,22,39,14,42,97,84,25,63
7915772302,True,2114,0,4,21,3,16,72,104,19,106,114,37,94,35,2
7915772211,False,1796,0,22,61,4,105,41,74,92,87,14,20,96,131,21
7915772206,False,1917,7,22,33,4,2,8,50,46,40,131,6,35,135,64
7915772114,False,1939,7,22,63,6,14,28,10,11,102,131,88,54,17,79
7915771915,False,1944,7,22,81,4,98,63,9,7,92,87,47,44,86,107
7915771908,True,1808,7,22,75,7,126,25,84,131,14,110,64,54,86,59
7915771810,True,2093,7,22,53,3,35,87,1,70,27,86,81,45,104,23
