ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915885705,False,705,0,22,52,7,87,70,19,31,40,131,89,94,35,63
7915884202,False,1293,7,22,81,6,30,74,44,98,57,53,19,86,123,99
7915882716,True,1443,7,22,44,3,86,59,74,10,27,17,28,73,114,64
7915882611,True,1476,7,22,35,3,48,137,108,83,101,44,131,21,14,100
7915881510,True,1454,7,22,41,5,42,30,113,35,2,11,91,10,3,25
7915880916,False,1532,7,22,52,5,74,86,39,135,53,84,109,19,131,61
7915880807,True,1491,7,22,41,2,47,131,81,100,35,9,30,41,76,129
7915880702,True,1529,7,22,41,2,2,54,79,106,114,14,36,26,44,64
7915880406,True,1556,7,22,54,9,36,131,16,30,8,99,86,114,106,123
7915880218,False,1623,7,22,61,6,57,14,53,48,113,114,7,86,84,74
7915879906,True,1840,7,22,43,5,57,76,26,22,63,2,17,128,121,11
7915879619,True,1759,7,22,24,2,27,37,98,131,25,74,10,114,84,41
7915879513,True,1629,7,22,61,2,84,2,49,4,26,126,7,85,23,104
7915879512,True,1841,7,22,31,2,93,31,30,99,123,47,15,121,81,14
7915879400,True,1890,7,22,21,3,2,49,54,86,37,50,35,98,40,42
7915879201,True,1550,7,22,51,6,50,123,86,44,59,1,49,111,22,7
7915878917,True,1630,7,22,44,4,76,99,97,93,30,37,16,36,121,25
7915878810,False,1760,7,22,63,3,99,2,13,119,72,131,42,48,39,5
7915878807,False,1707,7,22,44,4,96,76,5,101,1,88,64,56,53,102
7915878704,True,1857,7,22,74,3,11,21,20,88,26,35,14,136,91,15
7915878619,True,1723,7,22,43,8,23,106,64,8,91,14,39,123,96,6
7915878414,True,1954,7,22,31,3,2,8,30,14,59,9,37,135,23,29
7915878401,True,1914,7,22,51,2,9,37,58,94,84,131,104,86,8,67
7915878314,True,1893,7,22,75,6,79,70,22,44,31,86,42,2,27,126
7915878204,False,1943,7,22,31,5,34,2,7,57,86,91,101,54,64,85
7915878200,False,1711,7,22,65,5,26,2,71,29,46,31,25,86,19,28
7915878105,False,1964,7,22,51,3,62,37,55,10,109,5,53,104,18,123
7915877908,False,1774,0,4,55,2,23,17,8,5,50,34,6,86,2,73
7915877809,True,1790,7,22,51,2,22,72,44,2,101,87,138,41,35,123
7915877801,False,1858,7,22,54,2,20,76,8,60,64,114,86,27,123,104
7915877718,True,1926,7,22,42,4,20,121,85,1,47,99,74,64,95,87
7915877712,False,1884,7,22,65,6,93,13,16,108,40,7,102,114,11,88
7915877707,False,1853,7,22,22,2,83,44,36,54,56,131,88,104,26,93
7915877619,False,1947,7,22,42,4,9,28,131,84,17,86,14,21,49,108
7915877610,False,1861,0,22,12,3,91,131,11,23,84,7,56,19,50,81
7915877418,False,1822,7,22,51,2,75,74,110,44,90,8,86,30,100,52
