ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7911716614,True,437,0,22,61,6,93,131,26,5,88,102,106,2,138,84
7911706605,True,1036,7,22,81,4,34,131,120,11,49,101,91,46,16,74
7911704216,False,1066,7,22,81,10,86,17,99,70,57,67,98,30,22,2
7911701215,False,1378,7,22,24,2,97,71,89,52,14,67,69,11,62,26
7911698505,True,1411,7,22,42,5,19,41,71,37,86,123,2,91,131,136
7911698308,True,1316,7,22,75,6,136,39,88,42,70,44,14,9,21,77
7911698103,True,1350,7,22,41,3,70,14,96,56,84,26,42,22,91,138
7911697803,False,1524,0,4,51,5,47,71,1,22,89,16,48,19,11,26
7911697519,True,1372,0,22,42,2,34,37,110,21,42,6,31,50,123,60
7911697514,True,1256,7,22,73,4,22,8,88,119,129,21,55,62,93,74
7911696912,False,1551,7,22,63,6,7,98,113,123,25,80,84,96,31,95
7911696215,False,1549,7,22,23,5,26,84,12,9,28,40,14,31,81,18
7911695804,True,1364,7,22,71,6,19,37,80,42,94,14,136,8,106,27
7911695713,True,1602,7,22,75,2,81,86,10,34,94,1,16,30,27,131
7911695016,True,1581,7,22,32,4,62,98,7,44,91,110,131,25,138,2
7911695014,True,1678,7,3,55,7,92,93,87,123,17,54,12,71,13,40
7911694804,False,1484,7,22,81,5,25,13,83,88,33,137,94,39,131,100
7911694707,True,1637,7,22,81,8,93,45,53,131,74,112,44,76,29,84
7911694300,True,1434,7,22,42,3,8,84,49,9,131,106,25,52,47,74
7911694012,True,1428,7,22,32,2,114,49,8,70,5,99,33,63,100,62
7911694010,True,1553,7,22,22,4,46,53,123,59,111,20,1,106,131,2
7911694000,False,1545,7,22,33,3,131,59,54,88,123,87,2,119,11,8
7911693710,True,1696,7,22,24,4,138,22,11,81,131,135,14,105,111,35
7911693608,True,1605,7,22,42,4,25,51,19,84,97,35,131,14,123,36
7911693302,True,1512,7,22,33,2,1,4,111,131,84,71,85,31,35,67
7911693007,True,1620,7,22,21,5,131,42,26,1,21,3,63,123,98,36
7911693001,True,1468,7,22,54,2,131,90,14,81,2,28,49,128,44,86
7911692515,False,1561,7,22,32,4,131,42,136,35,105,12,5,44,119,28
7911692114,False,1670,7,22,43,5,47,30,25,71,42,44,102,31,108,21
7911692112,False,1730,7,22,42,2,35,7,128,96,67,94,1,86,120,131
7911691800,False,1629,7,22,51,5,11,86,96,85,1,131,99,59,114,44
7911691711,True,1727,7,22,73,7,10,78,64,35,68,7,131,97,8,49
7911691617,True,1612,7,22,42,5,14,84,131,88,8,102,17,128,89,30
7911690918,True,1653,7,22,54,4,4,64,74,102,28,104,35,131,39,56
7911690516,True,1697,7,22,64,6,60,75,39,44,33,51,81,49,64,129
7911690514,False,1552,7,22,32,3,71,101,12,11,111,75,42,21,4,14
7911690415,True,1750,7,22,65,6,17,88,96,40,81,131,36,44,7,105
7911689813,True,1553,0,22,25,5,76,11,136,91,111,74,81,77,44,19
7911689501,True,1622,7,22,21,6,48,88,12,30,40,8,17,35,71,111
7911689302,True,1561,7,22,32,5,81,21,77,57,37,9,131,39,129,27
7911689200,False,1626,0,22,31,4,74,78,48,126,100,84,1,40,26,35
7911689112,False,1565,7,22,71,8,39,2,26,58,48,138,57,18,98,14
7911689011,False,1764,7,22,51,2,53,74,131,15,114,11,86,68,42,36
7911689005,True,1891,7,22,34,7,14,7,73,70,53,128,131,15,99,12
