ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915764805,False,675,7,22,11,3,71,120,73,3,29,123,21,14,2,113
7915763208,True,1434,7,22,34,4,30,62,44,64,104,40,73,45,129,8
7915763018,True,1331,7,22,62,5,6,18,28,106,14,43,87,63,30,2
7915762100,False,1498,7,22,52,4,105,42,56,52,67,51,98,97,106,123
7915761911,True,1447,7,22,73,5,70,104,96,131,53,5,16,44,90,84
7915761815,True,1400,7,22,55,2,35,64,74,44,7,72,123,28,3,27
7915761505,True,1486,7,22,61,5,5,10,25,99,131,123,97,111,94,95
7915761219,False,1273,7,22,43,6,14,26,6,84,2,19,7,91,85,136
7915761216,True,1520,7,22,54,6,86,46,110,87,14,7,67,96,30,13
7915760818,True,1687,7,22,62,8,48,47,83,123,16,13,27,114,41,31
7915760617,False,1570,7,22,22,2,72,26,95,11,84,25,42,14,57,21
7915760609,True,1515,7,22,32,5,25,5,105,11,44,74,137,42,3,114
7915760001,True,1619,7,22,42,6,114,35,74,72,104,102,21,19,123,1
7915759618,True,1720,7,22,15,2,131,99,14,7,71,49,70,123,126,68
7915759616,True,1496,7,22,33,3,5,105,13,95,27,59,1,36,123,25
7915759417,False,1563,7,22,64,6,69,113,44,75,64,110,1,131,34,42
7915759104,False,1866,0,22,43,4,47,28,25,44,26,40,8,20,5,98
7915759007,True,1565,7,22,45,4,47,97,50,131,56,44,123,99,11,82
7915758715,True,1625,7,22,81,3,60,8,131,84,59,64,30,19,12,42
7915758603,True,1651,7,22,21,4,41,11,27,22,9,131,106,32,114,37
7915758516,True,1646,7,22,33,5,21,100,113,104,14,96,62,43,44,50
7915758512,False,1657,0,22,62,4,2,11,30,131,94,84,101,103,74,104
7915758502,True,1781,0,22,34,4,114,14,11,20,119,87,44,37,59,30
7915758411,True,1605,7,22,51,5,1,39,110,21,13,111,10,32,40,14
7915757919,False,1617,7,22,21,2,119,49,128,21,70,73,123,64,36,71
7915757916,False,1696,7,22,24,2,9,8,48,100,75,35,85,81,27,114
7915757713,False,1779,7,22,21,3,54,17,68,2,27,16,30,8,37,96
7915757709,True,1789,7,22,51,5,104,135,93,57,30,131,18,112,9,60
7915757619,True,1745,7,22,41,4,74,88,136,114,42,49,62,34,131,52
7915757609,True,1798,7,22,32,5,61,71,48,14,49,36,84,50,41,94
7915757607,False,1936,0,22,62,4,21,30,53,13,111,94,45,102,84,131
7915757606,True,1915,7,22,44,8,42,81,31,5,11,76,67,131,77,14
7915757309,True,1956,7,22,35,2,50,30,107,6,104,2,85,70,74,131
7915757305,True,1914,7,22,73,5,85,34,37,15,72,44,16,102,45,25
7915757011,False,1982,7,22,64,4,64,10,106,129,68,93,21,20,83,63
7915757002,True,1902,7,22,41,6,27,93,119,104,106,26,37,108,41,94
7915756919,True,1910,0,4,62,2,16,86,53,14,137,51,8,88,37,109
7915756813,True,1929,7,22,62,8,104,101,57,131,138,11,18,99,88,68
7915756715,True,1942,7,22,41,5,40,81,26,62,97,114,41,123,5,39
7915756705,False,1907,7,22,81,7,131,23,40,2,10,72,84,83,128,62
7915756612,False,1999,7,22,32,6,104,50,39,71,56,64,114,55,42,74
7915756606,True,1939,7,22,54,5,28,73,61,86,1,22,74,126,121,44
7915756605,False,1954,7,22,41,4,30,6,8,84,41,53,114,21,104,56
7915756603,True,1827,7,22,44,2,19,34,20,5,8,25,38,70,13,131
