ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7916165513,True,849,0,22,42,5,8,49,123,76,69,35,58,40,131,1
7916161016,False,1244,7,22,33,3,17,42,68,119,103,14,131,72,91,35
7916160914,True,1061,0,22,33,6,138,30,41,83,59,6,14,131,96,3
7916158918,True,1013,0,22,22,3,45,42,114,59,92,14,10,97,44,19
7916157709,True,1335,7,22,43,3,131,22,56,80,2,47,14,27,73,9
7916157705,True,1393,7,22,51,4,88,44,27,39,104,54,14,131,137,56
7916157207,True,1170,7,22,62,7,48,22,96,126,72,43,131,7,1,87
7916156211,True,1246,7,22,54,4,126,101,26,35,8,94,20,71,138,88
7916156003,False,1551,7,22,54,8,85,49,74,57,1,14,2,83,11,76
7916155417,False,1583,7,22,44,2,76,137,50,27,10,2,102,94,71,4
7916154800,True,1374,7,22,54,6,72,16,54,59,64,99,131,94,39,26
7916154110,False,1667,7,22,35,4,5,1,123,7,36,136,135,91,39,54
7916154015,False,1640,7,22,32,4,4,67,36,64,112,138,40,14,8,102
7916153900,True,1688,7,22,41,3,13,111,32,42,86,36,131,14,6,17
7916153516,True,1532,7,22,23,2,131,17,73,64,81,2,121,85,22,4
7916153505,True,1745,7,22,51,5,16,128,5,41,47,26,68,67,10,36
7916153114,True,1712,7,22,51,9,59,94,2,57,84,14,104,93,110,13
7916152405,True,1828,7,22,64,3,54,13,34,16,26,39,78,63,71,93
7916152316,True,1512,7,22,52,3,131,61,53,14,48,20,34,74,44,36
7916152206,True,1639,7,22,75,6,42,34,14,86,88,54,85,131,74,47
7916152205,True,1549,7,22,44,4,30,36,39,96,63,114,123,49,16,48
7916151915,True,1793,7,22,42,6,8,46,42,40,86,131,25,71,93,84
7916151900,False,1555,7,22,75,4,58,137,102,11,67,53,74,19,56,110
7916151805,False,1760,7,22,64,4,71,131,26,35,70,114,123,110,16,51
7916151711,True,1697,7,22,63,5,57,9,106,44,23,131,22,101,41,129
7916151508,True,1730,7,22,33,4,7,86,45,25,136,44,37,17,36,26
7916151403,True,1720,7,22,52,2,48,61,131,29,34,114,11,82,7,84
7916151013,True,1739,7,3,62,7,25,21,110,53,96,17,1,7,37,75
7916150913,True,1918,7,22,32,4,5,131,44,104,35,84,2,25,94,30
7916150707,True,1924,7,22,63,6,17,70,102,131,14,9,29,5,52,86
7916150704,True,1532,7,22,81,3,135,103,86,10,35,63,114,120,13,64
7916150703,False,1845,7,22,73,5,131,16,106,21,62,108,113,27,44,5
7916150414,True,1907,7,22,44,4,52,16,102,6,131,104,12,14,17,27
7916150412,False,1904,7,22,35,2,48,38,20,3,5,81,26,22,96,15
7916150108,False,1900,7,22,62,7,20,10,27,131,22,49,75,42,52,119
7916149812,False,1809,7,22,63,7,17,99,11,28,121,13,131,8,73,2
7916149716,False,1690,7,22,44,4,26,19,79,17,42,34,9,69,121,41
7916149617,True,1741,7,22,62,2,29,14,11,7,21,1,36,85,55,131
7916149401,False,1911,7,22,15,3,27,53,1,18,137,25,105,98,14,54
7916149400,True,1970,0,22,31,4,48,7,25,62,16,21,84,53,131,126
7916149017,False,2011,7,22,34,2,44,36,26,47,131,87,48,21,42,15
7916149008,False,1897,7,22,53,5,109,99,123,84,110,26,131,10,20,51
7916148912,True,1826,7,22,81,5,13,30,120,8,111,137,21,123,9,131
7916148906,True,1849,7,22,61,8,123,42,128,28,76,74,70,119,14,97
7916148700,False,2030,0,4,22,3,47,106,12,71,136,21,131,105,129,35
7916148617,False,1863,7,22,42,3,50,6,26,42,84,104,75,47,31,1
7916148608,False,1810,7,22,22,3,48,56,86,82,15,99,39,8,5,33
7916148514,True,2018,7,3,62,8,93,120,64,85,20,14,52,81,4,98
7916148500,False,1887,7,22,52,5,93,79,71,94,19,44,46,37,84,74
7916148415,False,2062,0,22,35,2,39,64,92,20,114,111,131,6,120,75
7916148205,False,1969,7,22,44,3,82,14,114,10,72,131,42,15,20,86
7916147817,False,2089,7,22,34,3,91,14,48,99,1,27,101,81,93,106
7916147706,False,1705,7,22,51,8,9,87,2,17,94,131,23,21,51,25
7916147410,True,1999,0,22,33,2,70,129,20,131,62,88,35,13,67,40
7916147404,True,1902,7,22,51,5,2,77,131,20,74,19,44,23,85,53
7916147403,True,2177,7,22,42,6,96,6,26,71,100,14,44,114,88,75
7916147309,False,1818,7,22,74,6,67,30,96,22,131,37,42,21,34,35
7916147212,False,1911,0,4,43,4,35,71,47,120,8,43,27,39,106,75
7916147200,True,1861,7,22,61,5,131,8,80,104,73,42,59,27,6,68
7916147116,False,2134,7,22,25,2,5,6,14,114,49,32,30,63,77,74
7916147018,False,2021,7,22,13,3,21,16,67,39,22,7,71,43,44,112
7916146700,True,1939,7,22,32,2,39,88,131,6,104,30,7,1,40,47
7916146609,True,2155,0,22,23,2,105,44,19,91,26,22,32,84,107,138
7916166911,True,1016,7,22,81,8,26,131,48,76,97,68,108,17,123,10
7916166702,False,634,7,22,13,3,29,114,48,89,5,64,102,74,10,56
7916165602,True,1097,7,22,31,4,2,11,41,131,50,26,77,44,16,83
7916164917,True,1396,7,22,53,5,5,107,48,102,96,19,57,93,51,43
7916164618,True,1201,7,22,43,3,28,79,73,126,37,114,29,30,14,6
7916164504,True,1378,7,22,81,5,71,41,102,131,53,120,45,9,14,56
7916163119,False,1310,7,22,71,7,129,34,95,80,14,104,27,131,108,9
7916162402,False,1339,7,22,34,4,47,51,14,94,25,36,93,129,79,102
7916161819,True,1479,7,22,41,4,2,102,14,48,9,44,92,23,62,46
7916161101,True,1486,0,22,54,7,15,87,27,13,8,70,88,106,23,9
7916160915,True,1364,7,22,81,6,29,106,95,131,63,83,35,36,129,31
7916160902,True,1457,0,22,41,5,70,53,86,5,129,46,131,20,136,123
7916160817,True,1488,7,22,21,6,6,14,84,4,101,120,60,49,40,25
7916160114,True,1646,7,22,13,4,25,85,22,7,105,52,96,84,113,1
7916160103,False,1717,7,22,51,6,28,123,64,4,7,49,131,102,106,81
7916159905,False,1455,7,22,44,3,10,138,12,71,2,129,106,102,5,44
7916159901,True,1607,7,22,51,7,2,53,25,21,63,137,18,8,136,17
7916159412,True,1694,7,22,81,5,19,47,97,18,64,31,99,36,44,51
7916159218,True,1402,7,22,61,5,76,14,39,26,54,10,20,108,74,111
7916159206,True,1640,7,22,61,5,104,105,58,8,96,108,123,93,114,64
7916159005,False,1681,7,22,54,6,137,25,6,123,68,62,84,98,74,67
7916158803,True,1745,7,22,44,4,50,131,128,104,1,64,9,44,17,2
7916158714,False,1726,7,22,53,4,7,131,16,18,106,54,22,71,13,27
7916158705,True,1587,7,22,53,5,90,44,71,75,131,8,25,111,14,5
7916158518,False,1619,7,22,53,3,70,53,34,14,59,25,84,13,94,56
7916158412,True,1462,7,22,71,8,70,7,106,86,37,19,137,31,13,1
7916158019,False,1659,7,22,71,5,88,19,25,14,30,13,39,48,40,129
7916158001,True,1501,7,22,41,2,104,86,42,64,128,50,71,74,114,129
7916157917,True,1723,7,22,21,2,11,81,64,14,93,98,57,113,86,70
7916157319,False,1581,7,22,41,5,84,135,35,128,6,1,106,14,75,3
7916157211,True,1741,7,22,41,5,35,7,123,28,6,77,32,57,11,75
7916157106,True,1733,7,22,41,6,17,31,36,104,11,123,34,109,35,16
7916157104,False,1828,7,22,35,6,81,20,37,44,39,114,85,72,59,14
7916157100,True,1712,7,22,44,4,120,15,131,85,44,80,74,2,52,63
7916156812,True,1672,7,22,43,5,135,64,17,11,37,98,39,71,123,1
7916156603,False,1917,7,22,33,5,44,28,22,40,75,30,6,47,88,16
7916156601,False,1786,7,22,45,3,88,84,29,21,14,136,1,49,64,43
7916156116,True,1672,7,22,63,9,44,87,7,57,80,131,25,39,108,123
7916156113,False,1630,7,22,13,3,93,22,92,84,26,27,81,88,76,19
7916155910,False,1918,7,22,35,2,46,68,93,19,105,44,131,26,135,110
7916155800,True,1850,0,22,12,2,84,113,14,101,32,26,98,4,119,25
7916155706,False,1826,7,22,31,2,42,20,1,23,126,68,16,63,13,84
7916155616,True,1767,7,22,75,6,14,6,100,77,39,28,10,26,53,71
7916155604,False,2002,7,22,25,4,62,2,121,74,41,19,44,107,51,47
7916155600,True,1955,7,22,55,4,1,86,39,31,28,129,93,49,30,26
7916155502,True,1863,7,22,31,2,104,86,42,74,60,47,101,49,95,20
7916155416,True,1854,7,22,81,5,131,25,2,20,111,21,96,84,9,13
7916155413,False,1759,7,22,44,5,30,8,94,75,43,86,26,93,131,14
7916155412,False,1815,7,22,52,7,16,123,101,21,1,17,44,20,64,37
7916155217,False,1861,7,22,62,6,25,21,123,114,110,39,2,63,131,111
7916155213,False,1901,0,22,51,2,106,101,66,136,94,20,19,131,7,48
7916155210,True,1997,7,22,63,4,8,119,85,22,98,131,36,10,39,35
7916155118,False,1883,7,22,31,4,44,126,27,42,110,57,2,8,63,26
7916155106,True,1939,7,22,51,5,99,73,131,41,87,86,48,14,62,70
7916154915,True,1695,7,22,51,5,88,61,10,131,16,1,9,26,42,76
7916154602,False,1771,0,4,21,2,42,109,136,10,95,14,55,63,73,128
7916154402,True,1982,7,22,54,3,95,49,114,6,37,88,53,86,70,67
7916154401,True,1777,7,22,12,4,26,58,4,8,30,2,25,35,107,10
7916154316,True,1880,7,22,34,5,34,99,18,30,131,74,70,75,26,29
7916154305,False,1539,7,22,81,7,126,89,59,23,131,73,27,120,13,35
7916154114,True,1997,7,22,61,10,16,51,14,8,86,83,15,28,92,106
7916154011,False,1955,7,22,21,3,120,136,88,94,71,53,104,72,14,41
7916153906,False,1874,7,22,63,9,96,20,95,39,131,108,10,49,17,57
7916153711,True,1963,7,22,63,5,44,11,22,86,97,30,108,94,23,111
7916153710,True,1991,7,22,41,5,44,36,28,86,5,74,35,99,12,105
7916153702,True,1861,7,22,71,5,81,21,74,57,131,7,1,43,49,31
7916153619,True,1983,7,22,73,4,97,131,44,94,105,57,30,17,25,85
7916153201,True,2070,7,22,62,6,74,86,71,21,28,16,64,14,25,4
7916152919,True,1910,7,22,64,5,128,1,84,11,131,121,85,44,4,26
7916152901,True,1934,7,22,23,2,7,15,129,14,81,8,64,111,2,87
7916152816,False,2132,7,22,34,5,26,8,21,137,39,22,131,121,96,63
7916152717,False,2071,7,22,22,5,42,68,76,50,93,96,47,25,35,87
7916152506,False,2030,7,22,53,7,17,20,131,99,93,35,7,86,8,25
7916152401,True,2035,7,22,52,4,39,123,60,94,31,2,104,86,114,131
