ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914284906,False,1180,7,22,41,4,12,14,99,50,26,136,91,62,20,2
7914284809,False,1131,7,22,41,4,86,16,17,11,59,25,28,68,14,39
7914284416,True,1227,7,22,43,3,2,128,11,50,25,34,93,56,41,96
7914282305,True,1150,7,22,81,5,44,47,136,14,39,108,58,128,17,70
7914281912,True,1506,0,22,43,4,71,17,84,11,56,13,83,54,35,129
7914281905,True,1328,7,22,41,4,110,14,47,25,83,41,35,57,26,107
7914281614,True,1580,7,22,61,6,40,84,31,8,19,38,5,119,94,136
7914281202,False,1449,0,22,43,3,75,19,57,8,63,74,123,54,104,50
7914281201,False,1428,7,22,43,5,42,46,123,26,96,104,68,74,25,30
7914281116,False,1312,0,22,24,3,114,131,59,84,92,15,6,32,14,35
7914281107,True,1240,7,22,53,6,35,104,5,70,31,94,2,18,22,121
7914280917,True,1350,7,22,21,6,129,101,82,114,50,71,81,5,61,74
7914280901,True,1635,7,22,81,7,52,31,6,19,120,128,98,114,5,89
7914280817,True,1607,7,22,63,5,30,11,27,44,2,131,94,84,126,29
7914280014,True,1681,7,22,53,6,19,131,25,8,88,86,12,123,27,108
7914280006,True,1256,7,22,81,7,64,79,131,16,49,114,102,86,98,38
7914279906,False,1518,7,22,44,2,10,2,84,35,7,111,14,48,26,21
7914279903,True,1742,7,22,65,6,60,63,25,34,131,58,14,108,46,6
7914279815,True,1529,7,22,35,3,131,23,11,35,83,129,88,30,9,25
7914279810,True,1663,0,22,42,2,54,75,21,86,104,57,64,44,11,123
7914279513,True,1721,7,22,32,2,11,30,63,71,9,64,97,25,76,113
7914279113,True,1625,0,22,32,2,105,91,1,6,104,106,69,44,11,42
7914279101,True,1779,7,22,54,5,58,123,21,53,137,131,74,26,2,1
7914279015,True,1706,7,22,12,2,48,28,70,18,26,91,47,89,35,100
7914278610,True,1663,7,22,45,4,7,98,20,11,25,69,131,26,35,41
7914278600,True,1592,7,22,64,9,106,51,60,102,10,62,6,49,120,91
7914278505,True,1738,7,22,72,3,70,83,35,43,15,52,30,84,64,48
