ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914054813,True,947,7,22,34,4,30,14,74,129,42,75,60,131,25,94
7914053904,False,702,0,22,43,4,22,18,50,31,75,71,30,25,42,51
7914051112,True,1347,7,22,72,5,111,97,131,59,34,77,14,102,2,46
7914049101,False,1190,0,4,31,2,59,52,136,48,85,16,86,93,64,138
7914048916,True,1460,7,22,34,8,64,57,106,35,86,83,9,14,17,12
7914047801,False,1244,7,22,41,5,71,123,46,41,50,137,138,18,7,54
7914047516,True,1499,7,22,52,6,131,128,8,2,25,26,109,136,28,90
7914047313,False,1543,7,22,81,6,25,49,111,74,14,106,54,86,60,131
7914047206,True,1555,7,22,32,4,91,136,131,14,42,114,50,16,113,86
7914046900,True,1483,7,22,53,7,46,60,14,44,79,100,10,67,128,40
7914045816,False,1410,7,22,61,3,126,93,14,98,27,25,97,48,107,131
7914045709,True,1567,7,22,51,6,108,35,80,102,86,84,64,93,74,104
7914045505,False,1466,7,22,53,6,16,99,25,50,131,51,15,88,44,22
7914045212,True,1382,7,22,24,5,17,44,58,35,108,101,42,40,8,61
7914044908,True,1551,7,22,53,6,11,19,136,45,91,101,52,5,99,44
7914044614,False,1568,7,22,31,5,22,30,85,7,44,101,136,43,131,91
7914044514,False,1574,7,22,21,3,67,52,136,21,104,27,46,30,77,61
7914044402,True,1652,0,22,73,4,88,83,45,96,21,67,39,57,85,13
7914044207,True,1569,7,22,31,3,44,98,91,68,96,48,74,31,36,84
7914043910,True,1439,7,22,22,3,47,14,138,7,84,34,71,40,8,26
7914043908,False,1660,7,22,75,4,123,39,31,70,28,131,22,111,92,10
7914043513,False,1483,7,22,63,7,84,71,44,7,131,104,91,108,123,136
7914042812,False,1463,0,22,43,8,88,137,111,106,44,131,136,91,7,22
7914042807,True,1530,7,22,41,7,32,102,100,35,104,8,83,25,26,96
7914042702,True,1653,7,22,61,2,26,19,104,62,4,131,36,44,42,123
7914042518,True,1485,7,22,23,3,30,70,37,80,7,39,71,9,35,109
7914042415,True,1680,7,22,42,4,11,94,75,99,7,41,59,98,85,107
7914042215,True,1537,0,4,61,3,3,7,9,4,54,74,17,41,39,42
7914042208,True,1531,7,22,41,3,61,39,47,131,9,104,27,99,123,48
7914042111,True,1492,7,22,81,4,25,104,2,71,9,129,123,41,131,11
7914041905,False,1476,7,22,71,6,119,96,82,95,26,136,86,62,13,11
7914041705,False,1698,7,22,53,7,26,101,2,1,52,34,44,49,13,123
7914041608,False,1443,7,22,31,5,53,121,69,1,42,123,114,27,14,44
7914041407,True,1493,7,22,81,7,16,7,83,57,72,26,98,54,34,56
7914041214,False,1517,7,22,71,7,93,75,7,119,76,14,2,25,4,40
7914041118,True,1635,0,4,32,2,70,52,48,27,100,88,98,81,131,8
7914041113,True,1768,7,22,81,6,18,39,131,64,16,28,11,56,55,86
7914040903,False,1786,7,22,32,3,97,44,30,17,4,87,2,80,50,94
7914040711,True,1815,7,22,34,3,129,25,18,87,104,14,97,41,75,6
7914040605,False,1736,7,22,33,3,28,8,21,75,40,95,43,63,31,14
7914040406,False,1729,7,22,62,3,48,30,108,40,13,23,70,58,21,131
7914040309,False,1639,7,22,73,7,39,107,57,21,138,98,86,102,6,126
7914040119,True,1650,7,22,71,6,67,34,49,131,46,14,13,25,43,86
7914040000,True,1639,7,22,33,3,30,67,29,71,131,74,11,28,5,8
7914039916,True,1656,7,22,61,6,75,5,25,43,28,50,42,44,131,105
7914039912,True,1701,7,22,63,6,104,131,44,123,21,97,76,11,30,93
7914039614,True,1658,7,22,81,7,53,86,3,8,92,6,131,75,20,135
7914039510,True,1766,0,22,43,3,131,14,53,36,83,58,9,16,8,22
7914039404,False,1743,7,22,63,5,52,71,26,131,18,61,86,39,5,21
7914039400,True,1640,7,22,65,5,136,20,131,44,11,2,74,7,10,57
7914039307,False,1849,0,22,34,3,57,114,111,49,53,67,27,82,23,88
7914039204,True,1733,7,22,51,7,50,74,29,136,37,70,14,126,111,86
7914039009,True,1705,7,22,24,2,96,53,30,86,126,54,63,52,16,68
7914038910,False,1852,7,22,41,5,17,15,50,14,8,131,86,44,39,74
7914038709,False,1902,7,22,33,3,105,32,100,14,11,44,31,131,68,114
7914038707,True,1800,7,22,34,5,86,81,37,93,64,44,34,84,5,113
7914038407,True,1701,7,22,51,7,31,106,11,42,84,63,35,131,91,54
7914038202,True,1608,0,22,51,3,29,3,8,35,83,77,14,131,64,32
7914038115,True,1892,7,22,41,4,25,60,102,48,26,71,41,86,53,73
7914038103,False,1892,7,22,65,5,110,23,14,138,106,108,101,102,74,95
7914037817,True,1846,7,22,23,3,49,90,131,34,114,14,101,12,104,105
7914037804,False,1923,0,22,71,8,135,21,131,42,17,86,98,6,51,40
7914037612,True,1729,7,22,43,6,77,109,84,25,14,1,131,123,60,10
7914037610,False,1611,7,22,25,3,129,30,50,81,25,44,82,135,27,91
7914037606,False,1714,7,22,24,2,20,19,135,120,114,101,123,73,104,88
7914037407,True,1774,7,22,42,2,38,11,83,70,35,67,30,94,9,85
7914037112,False,1895,7,22,32,4,22,42,75,54,26,8,58,35,104,131
7914037106,True,1758,7,22,34,2,131,44,84,2,57,99,93,85,31,26
7914036917,True,1930,7,22,32,3,102,13,8,26,93,92,63,131,28,31
7914036904,True,1971,7,22,31,4,77,91,98,19,50,59,21,131,11,64
7914036618,True,1713,7,22,42,4,50,7,44,113,111,64,11,95,131,135
7914036610,False,1820,7,22,24,2,27,104,53,4,76,28,25,63,21,131
7914036213,False,1857,7,22,34,3,41,2,79,74,11,135,59,34,131,47
7914036208,True,2035,7,22,75,8,28,105,42,30,11,20,104,5,52,75
7914035909,True,1953,7,22,64,4,74,1,50,14,78,11,131,101,10,104
7914035905,True,1866,7,22,51,4,68,121,104,57,70,43,50,102,80,114
7914060415,False,769,7,22,81,3,20,131,95,88,35,113,120,71,8,46
7914060209,True,1065,7,22,52,5,110,86,100,131,61,44,104,88,77,105
7914058218,False,1305,0,4,53,6,13,104,9,10,53,58,108,107,102,105
7914057808,True,1321,7,22,44,3,15,13,84,91,7,74,71,12,114,30
7914057013,True,1154,7,22,34,2,61,11,50,92,136,84,26,14,48,86
7914055405,False,1494,7,22,44,4,131,48,83,1,11,49,63,7,44,26
7914054204,True,1605,7,22,52,5,35,111,94,104,26,36,131,49,2,87
7914053417,True,1591,7,22,23,2,101,18,102,31,59,60,105,34,14,62
7914053303,True,1575,7,22,75,9,81,25,44,57,123,131,70,129,20,74
7914053213,False,1640,0,22,62,7,6,37,70,2,128,5,49,29,46,20
7914053112,True,1559,7,22,14,2,104,47,34,44,86,15,53,106,92,99
7914053108,True,1583,0,22,41,3,34,44,14,27,25,104,96,10,32,11
7914053002,True,1602,7,22,34,4,70,9,49,30,74,8,98,131,27,86
7914052913,False,1489,0,22,35,2,56,54,107,86,39,19,131,111,8,11
7914052511,True,1640,7,22,41,7,105,98,128,14,74,1,50,49,25,86
7914052306,True,1488,0,4,42,4,26,107,22,108,15,96,67,39,52,123
7914052301,True,1588,7,22,41,8,8,53,131,42,13,2,136,101,12,106
7914051808,True,1447,0,4,23,2,2,11,70,5,114,44,27,59,45,14
7914051702,True,1659,7,22,81,7,11,63,2,44,57,136,97,131,74,70
7914051005,True,1656,7,22,13,5,51,53,93,123,30,63,83,135,49,6
7914051001,True,1435,0,22,63,7,105,129,67,110,131,11,33,50,44,36
7914050917,False,1393,7,22,72,4,1,110,42,88,87,7,128,49,131,79
7914050909,True,1571,7,22,13,2,8,101,98,2,26,102,37,44,41,74
7914050817,True,1464,7,22,71,6,7,61,129,123,41,21,47,86,82,34
7914050804,True,1721,7,22,54,7,131,2,57,39,113,14,35,20,76,85
7914050709,True,1629,7,22,33,3,44,50,69,75,7,10,111,14,17,123
7914050605,False,1688,0,4,24,5,88,99,19,23,11,92,59,52,30,44
7914050511,False,1562,7,22,41,5,12,63,76,85,30,44,14,37,55,113
7914050509,True,1756,7,22,42,3,19,1,14,83,131,60,101,71,11,63
7914050417,True,1472,7,22,25,4,111,84,28,14,20,30,98,67,131,25
7914050017,True,1791,7,22,51,7,70,110,51,123,60,98,26,49,128,6
7914050008,True,1620,7,22,62,2,14,76,73,131,15,83,51,72,26,36
7914049909,True,1685,7,22,75,4,7,25,10,14,131,68,49,48,17,86
7914049700,True,1773,0,22,52,5,22,49,20,131,42,45,6,71,86,57
7914049212,False,1801,7,22,34,5,43,131,114,63,123,11,44,42,111,40
7914049005,False,1501,7,22,42,4,8,50,31,96,14,131,6,85,36,61
7914048913,False,1620,7,22,33,4,60,52,131,105,18,28,84,31,44,5
7914048816,False,1704,7,22,51,5,96,83,20,131,1,70,50,13,111,14
7914048815,False,1810,7,22,41,4,63,26,98,136,92,95,16,30,25,27
