ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914249911,True,1231,7,22,81,4,57,137,131,25,39,114,5,71,14,44
7914249803,True,1463,7,22,75,4,30,129,74,44,62,100,13,93,42,121
7914249711,True,1047,7,22,42,4,93,119,2,11,94,39,1,101,71,98
7914249500,False,1285,7,22,71,5,123,77,68,138,67,2,61,14,57,94
7914249302,True,1241,7,22,73,9,92,102,21,22,14,2,1,50,131,126
7914249214,False,1280,7,22,63,5,91,56,80,35,96,64,26,61,74,9
7914249209,False,1395,7,22,63,8,131,25,95,3,74,8,18,51,61,7
7914249009,True,1535,7,22,64,5,13,137,102,93,84,98,74,101,131,81
7914249007,False,1336,7,22,81,4,135,136,25,30,54,126,31,36,26,10
7914248616,False,1514,7,22,32,3,21,1,14,42,22,102,123,61,44,101
7914248209,False,1451,0,22,44,7,92,131,21,37,73,94,51,14,135,40
7914248005,True,1626,7,22,31,3,1,47,131,38,26,21,8,17,5,9
7914247910,False,1459,7,22,81,6,67,17,9,88,120,131,2,87,63,19
7914247710,True,1605,7,22,75,6,92,42,14,46,40,131,11,102,44,69
7914247508,True,1390,7,22,33,5,42,28,34,74,50,11,104,106,136,131
7914247200,False,1581,7,22,61,3,36,25,74,7,114,104,14,98,48,30
7914247014,True,1611,7,22,63,5,6,101,85,81,37,72,63,49,44,105
7914246909,True,1656,7,22,44,3,53,119,26,76,70,61,104,72,128,112
7914246418,True,1587,7,22,51,2,38,20,91,136,61,82,106,30,7,14
7914245200,False,1823,7,22,25,3,63,100,21,135,131,42,62,44,7,111
7914245016,False,1662,7,22,52,4,2,62,46,35,128,19,100,64,114,36
7914244905,True,1772,7,22,45,6,70,14,84,82,105,31,86,42,131,44
7914244818,False,1679,0,4,34,4,73,112,63,56,62,27,104,42,19,25
7914244716,False,1885,7,22,53,4,5,64,72,69,63,42,131,81,22,51
7914244615,True,1873,7,22,54,3,87,74,70,16,14,114,8,131,96,26
7914244605,True,1647,7,22,33,5,27,123,93,35,2,97,63,8,16,30
7914244414,True,1847,7,22,64,6,25,32,2,20,68,9,84,5,39,82
7914244401,True,1902,7,22,53,4,131,71,104,41,86,100,40,129,5,44
7914244314,True,1696,7,22,42,5,6,47,14,2,102,12,136,17,123,137
7914244311,True,1909,7,22,74,3,8,43,71,38,31,18,2,131,123,100
7914244306,True,1803,7,22,64,6,19,23,26,94,14,131,48,69,47,64
7914244218,True,1824,0,4,23,5,30,123,126,102,88,56,47,61,14,25
