ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914312610,True,1352,7,22,45,2,39,42,5,70,112,21,26,131,41,62
7914312317,True,1034,7,22,81,5,49,104,101,52,86,94,114,59,131,7
7914312102,True,1410,0,22,23,2,35,104,32,84,13,75,85,42,22,80
7914311901,True,1234,7,22,42,5,2,8,37,113,121,7,20,35,27,93
7914311506,True,1382,7,22,81,4,123,94,31,106,129,67,69,131,59,14
7914311119,False,1519,7,22,74,7,44,20,43,131,104,126,99,111,32,101
7914310909,True,1259,7,22,52,6,35,28,19,44,86,93,131,75,36,111
7914310402,False,1548,7,22,71,3,105,114,27,93,69,85,54,129,58,90
7914310010,True,1474,7,22,44,5,36,45,104,50,4,26,63,121,2,110
7914309907,True,1647,7,22,22,2,131,104,27,28,48,35,88,16,8,31
7914309807,False,1627,7,22,61,5,82,8,60,62,14,1,35,131,36,104
7914309707,True,1489,0,4,44,5,100,135,27,42,36,28,71,101,25,60
7914309706,False,1652,7,22,34,3,131,123,1,42,35,129,17,25,100,48
7914309517,True,1699,7,22,74,6,131,13,108,44,20,14,31,70,111,76
7914309209,True,1554,7,22,61,3,5,131,44,16,103,11,104,83,126,86
7914309108,True,1583,7,22,41,6,91,136,53,72,19,14,41,86,15,88
7914309100,True,1468,7,22,81,4,46,81,25,45,57,39,111,6,11,86
7914308911,True,1397,7,22,44,5,86,112,74,129,35,44,36,31,121,98
7914308901,True,1597,7,22,51,4,85,97,131,42,92,93,5,30,19,20
7914308611,False,1600,0,22,64,2,25,1,131,70,35,123,2,34,106,44
7914308414,True,1573,7,22,41,4,9,2,30,27,40,26,71,69,44,131
7914308301,True,1511,7,22,42,4,4,71,26,36,64,108,67,9,5,63
7914308118,True,1816,7,22,61,5,100,89,46,31,86,68,18,21,28,83
7914307917,True,1779,0,22,23,2,40,57,138,21,69,27,84,48,136,4
7914307713,True,1689,7,22,64,4,71,44,131,74,19,5,41,21,101,99
7914307703,True,1571,7,22,33,2,54,106,71,2,50,56,5,25,36,8
7914307701,True,1603,7,22,34,6,98,123,18,86,110,10,27,26,14,2
7914307616,False,1844,7,22,73,3,129,22,27,109,104,14,86,120,48,63
7914307305,True,1755,7,22,21,4,95,92,64,47,1,131,107,32,74,98
7914307202,True,1932,7,22,43,3,20,18,60,7,25,71,14,44,17,5
7914307100,True,1787,7,22,73,5,131,21,27,20,42,94,97,16,31,44
7914307008,True,1834,7,22,72,4,34,9,25,99,90,95,36,14,27,57
7914306913,False,1897,7,22,42,4,131,67,136,98,39,86,13,114,26,78
7914306814,False,1630,7,22,63,2,11,90,70,26,60,46,71,44,31,128
7914306707,True,1930,7,22,54,5,108,39,21,1,123,91,60,37,84,67
7914306508,False,1844,7,22,44,5,60,111,101,106,21,27,49,50,1,92
7914306411,False,1831,7,22,53,4,30,48,61,137,64,114,36,49,26,91
7914306311,False,1897,7,22,71,4,128,37,114,113,2,20,23,110,104,13
7914306302,False,1796,7,22,34,4,10,71,131,50,14,44,25,7,5,98
7914306215,True,1886,7,22,43,4,76,27,28,14,44,41,13,96,31,30
7914306213,False,1849,7,22,51,6,10,71,106,30,83,26,63,98,21,131
