ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915748616,True,397,0,4,51,3,93,27,30,22,14,64,20,19,84,26
7915748416,True,1137,0,22,63,6,79,21,93,131,126,67,86,136,129,13
7915748208,False,1005,7,22,61,5,17,61,91,72,93,14,57,108,44,131
7915746808,True,1457,7,22,22,3,7,131,59,30,95,25,2,101,37,93
7915746401,True,1315,7,22,33,3,92,113,68,34,95,56,88,123,12,106
7915745808,False,1345,7,22,25,4,27,84,95,94,74,40,5,59,49,20
7915745503,True,1420,7,22,53,4,57,25,60,113,91,13,96,14,4,26
7915745010,True,1449,7,22,65,5,11,1,32,57,68,39,123,14,21,16
7915745005,True,1612,0,22,31,3,1,26,105,9,14,53,10,6,131,74
7915744917,False,1366,7,22,43,7,1,43,27,86,58,136,123,91,17,131
7915744916,True,1605,0,4,51,2,18,9,31,41,39,10,68,89,109,11
7915744717,True,1620,7,22,45,5,83,74,13,33,44,42,47,48,131,86
7915744713,True,1370,7,22,31,2,42,104,112,26,75,28,25,86,67,45
7915744108,False,1560,7,22,81,8,70,17,69,57,86,131,93,2,137,121
7915744017,False,1626,7,22,71,2,26,128,99,41,95,2,73,111,74,131
7915744002,False,1510,7,22,64,4,101,86,14,97,1,23,9,105,29,131
7915743918,False,1527,7,22,81,8,10,66,47,84,11,48,131,39,105,21
7915743515,False,1594,0,22,53,7,16,138,128,109,36,106,57,96,25,90
7915743508,True,1465,7,22,74,7,26,107,136,99,91,31,54,56,62,37
7915743304,False,1545,0,4,62,3,33,70,38,53,11,2,135,61,14,93
7915743001,True,1689,0,22,32,4,30,27,99,18,98,136,45,50,21,4
7915742601,True,1797,7,22,41,5,41,20,104,49,86,75,11,79,1,99
7915742518,False,1635,0,4,34,4,70,34,25,30,14,42,69,75,86,50
7915742209,False,1589,7,22,74,6,84,73,25,104,88,94,96,14,44,102
7915742205,True,1788,7,22,24,5,44,36,83,53,20,33,15,8,131,19
7915741913,True,1589,7,22,81,7,84,8,20,113,45,21,63,11,131,39
7915741900,True,1624,0,22,33,2,48,14,111,50,29,61,40,21,79,131
7915741801,True,1819,7,22,41,4,41,53,54,16,131,63,44,14,108,86
7915741614,False,1555,0,22,51,3,70,41,137,84,7,121,68,43,2,48
7915741407,True,1632,7,22,61,6,131,68,10,129,11,25,112,37,89,8
7915741315,False,1572,7,22,63,7,11,39,104,26,98,17,44,111,35,99
7915741102,False,1842,7,22,81,5,114,57,111,137,25,14,136,44,110,91
7915740916,False,1910,7,22,41,4,98,44,74,5,39,87,135,34,75,11
