ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915813701,False,1246,0,22,34,5,129,131,52,49,71,69,25,20,6,88
7915813316,True,1082,7,22,54,6,84,73,91,16,14,44,87,74,137,123
7915812306,False,865,7,22,35,4,106,110,7,8,30,22,131,70,137,69
7915810800,True,1236,0,22,54,3,14,75,2,1,46,86,48,20,131,102
7915810713,False,1537,7,22,75,5,14,119,9,35,129,26,11,61,84,73
7915809812,True,1665,0,4,52,2,89,4,43,54,87,25,69,83,41,84
7915809714,True,1567,7,22,51,2,123,35,1,104,113,41,71,102,50,63
7915809611,False,1603,0,22,33,3,30,41,15,75,94,74,77,61,19,101
7915809513,True,1372,7,22,41,4,52,135,35,32,98,73,46,93,71,23
7915809009,True,1458,7,22,55,3,93,131,86,14,73,41,98,31,26,110
7915808813,True,1547,7,22,81,2,72,19,131,135,54,33,7,70,120,27
7915808506,False,1646,7,22,41,3,5,94,13,84,71,123,111,41,104,77
7915808213,False,1714,7,22,55,6,84,64,98,44,120,1,111,114,26,69
7915807908,True,1731,7,22,53,4,6,131,2,57,74,42,60,20,93,86
7915807817,False,1601,7,22,75,5,5,44,11,131,2,136,70,74,86,98
7915807506,True,1633,7,22,42,3,113,108,131,31,8,84,111,95,47,36
7915807316,True,1700,7,22,25,4,26,80,41,53,104,14,126,57,8,98
7915807303,False,1619,7,22,35,3,71,42,91,136,131,14,61,48,50,26
7915807200,True,1623,7,22,41,4,69,21,119,62,8,40,41,100,4,98
7915806915,False,1829,7,22,81,5,129,53,61,44,87,42,131,49,128,39
7915806806,True,1642,7,22,41,2,20,42,49,119,22,93,31,39,14,60
7915806718,True,1635,7,22,31,2,37,119,87,46,19,86,76,131,1,29
7915806710,True,1834,7,22,45,6,110,93,14,47,21,67,28,84,59,86
7915806610,False,1691,7,22,34,4,84,89,35,31,91,30,14,93,29,40
7915806413,True,1844,7,22,35,6,57,42,77,27,61,53,15,123,10,106
7915806219,True,1789,7,22,74,5,21,39,136,29,35,44,112,7,86,22
7915806204,False,1786,7,22,33,6,31,25,8,14,99,34,6,58,80,2
7915805801,True,1901,7,22,33,4,38,112,137,106,8,39,30,129,11,84
7915805709,True,1829,0,4,23,2,26,131,6,85,70,35,40,9,97,128
7915805519,False,1723,7,22,81,6,87,8,137,86,15,31,70,11,129,88
7915805514,False,2019,7,22,41,3,93,135,90,25,50,84,39,88,48,29
7915804904,True,1949,7,22,64,3,53,70,3,123,81,18,85,73,60,39
7915804702,True,1911,7,22,42,3,105,10,84,35,104,126,47,5,70,96
7915804608,True,2061,7,22,42,2,14,22,2,42,27,8,11,25,5,98
7915804211,True,1953,7,22,51,2,42,96,5,106,31,88,28,48,26,14
7915804009,False,2082,7,22,63,6,25,30,64,18,114,16,131,49,51,48
7915803700,False,2079,7,22,51,5,86,43,114,41,105,94,101,2,52,68
7915803511,True,2083,7,22,55,7,94,5,20,97,105,129,8,131,35,86
7915803300,False,2174,0,22,34,3,6,11,95,53,136,23,37,138,42,35
