ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7911626815,True,553,0,22,41,6,107,69,53,25,43,131,96,29,80,32
7911622116,True,1640,7,22,62,8,8,26,31,104,106,84,20,28,32,64
7911621914,True,1621,0,22,73,7,98,62,77,131,29,42,123,61,75,5
7911620617,False,1717,7,22,54,5,44,17,34,28,136,35,76,57,5,14
7911620306,False,1638,7,22,24,7,25,84,93,16,10,19,98,64,42,27
7911620104,True,1576,7,22,14,5,98,12,62,131,94,7,19,104,128,88
7911620100,False,1790,7,22,63,7,2,128,8,17,39,14,56,104,57,131
7911619712,True,1917,7,22,32,5,94,20,49,131,75,54,68,30,17,98
7911619405,False,1842,0,22,61,2,16,1,131,7,86,93,106,5,64,29
7911619401,True,1780,7,22,52,7,36,137,21,7,40,136,64,19,35,131
7911619309,False,1885,7,22,14,3,95,6,37,53,70,29,36,12,35,2
7911619304,True,1944,7,22,62,5,60,100,44,14,64,131,126,39,18,5
7911619217,True,1746,7,22,74,5,51,84,98,25,14,41,129,53,9,131
7911619108,False,1882,7,22,61,4,9,131,95,106,42,87,54,39,59,37
7911618918,True,1715,7,22,72,6,86,2,44,131,7,25,60,119,52,48
7911618912,True,2042,0,22,52,7,34,62,2,44,136,40,93,43,7,57
7911618714,True,1551,7,22,22,2,27,96,86,35,71,22,21,106,67,37
7911618712,False,1827,7,22,81,8,15,67,11,31,131,14,76,137,8,27
7911618502,True,1837,7,22,61,7,25,104,101,131,126,35,102,123,95,99
7911618219,True,1915,7,22,31,3,84,42,31,25,47,13,1,99,131,87
7911618100,True,1986,7,22,32,4,11,37,25,9,14,31,67,64,35,94
7911618006,True,1862,7,22,23,3,8,19,73,9,84,26,111,2,46,67
7911618004,True,2048,7,22,41,3,96,39,81,35,84,131,129,17,67,14
7911617513,True,1772,7,22,53,4,14,62,44,123,131,88,10,39,30,36
7911617407,True,1974,7,22,44,7,108,62,53,49,107,2,14,131,93,35
7911617401,False,2266,7,22,64,5,86,42,15,97,26,25,131,45,107,49
7911617104,False,2029,7,22,15,4,75,44,26,21,102,8,56,105,25,84
7911617019,False,1710,0,22,54,2,97,75,11,74,1,14,94,30,2,25
7911617005,True,1879,7,22,63,5,27,18,76,7,85,26,6,106,40,2
7911617000,False,1907,7,22,74,9,131,7,89,63,98,96,36,14,48,9
7911616716,True,2228,7,22,53,5,39,86,36,8,19,7,64,97,75,35
7911616418,True,2101,7,22,81,9,114,83,14,90,9,39,12,5,104,33
7911616410,False,2376,7,22,41,2,10,112,91,99,110,131,17,64,28,67
7911616406,True,2232,7,22,71,8,62,86,36,54,99,11,15,69,10,131
7911616405,False,2192,7,22,64,9,35,102,42,40,106,131,25,96,30,113
7911616309,True,2366,7,22,31,5,49,22,98,34,74,108,131,21,35,102
7911616303,True,2354,7,22,74,8,8,88,11,30,16,131,67,9,74,2
7911616219,True,2282,7,22,81,9,55,131,98,101,14,16,93,64,52,30
7911616214,False,2382,7,22,35,3,93,75,21,102,86,43,27,84,111,35
7911616213,False,2363,7,22,71,6,2,25,110,31,15,21,29,26,49,137
7911616102,True,2180,7,22,31,3,95,36,37,101,60,81,44,30,49,131
7911616101,False,2047,7,22,61,8,21,19,2,90,26,86,35,51,25,108
7911615908,False,2270,7,22,41,3,2,7,22,17,93,59,55,131,8,62
7911615619,True,2100,7,22,41,2,31,22,93,25,108,54,110,12,62,11
7911615508,True,2379,7,22,42,4,81,106,87,35,108,96,14,67,75,47
7911615500,False,1443,9,2,33,5,84,63,22,96,37,26,67,60,87,17
7911615310,True,2163,7,22,43,3,8,104,7,9,35,86,51,106,44,21
7911615210,True,2061,0,22,53,8,128,81,131,110,88,82,31,62,75,135
7911615209,True,2223,7,22,23,2,31,95,100,36,7,54,101,2,30,86
7911615012,True,2350,0,22,63,7,39,131,49,40,129,123,36,137,10,20
7911614905,True,2264,7,22,24,4,129,35,14,6,11,25,64,96,54,40
7911614904,False,2489,7,22,51,6,9,67,123,97,62,93,29,56,71,36
7911614615,False,2395,7,22,23,3,90,63,30,9,8,54,93,131,87,22
7911614511,False,2486,7,22,72,3,64,136,54,104,34,35,75,120,65,22
7911613615,True,2371,0,22,51,5,123,8,16,23,131,35,112,85,42,119
7911613504,True,2509,0,22,34,4,62,2,81,7,101,54,84,14,26,36
7911613415,True,2473,7,22,41,3,27,84,44,56,28,35,14,136,100,54
