ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914211410,False,533,7,22,65,4,68,32,53,38,29,70,52,107,54,5
7914210014,False,411,0,22,41,4,2,31,67,5,137,63,50,25,22,12
7914202501,False,1379,7,22,41,7,110,25,86,44,14,77,20,11,92,50
7914201604,True,1416,7,22,54,4,85,88,81,113,20,86,44,128,138,29
7914200206,True,1439,7,22,51,3,49,87,71,93,98,19,48,84,53,100
7914199904,False,1299,7,22,81,8,51,34,2,39,21,25,64,79,52,61
7914199617,True,1252,7,22,52,9,44,11,136,40,98,131,14,57,26,95
7914199313,True,1484,7,22,54,7,87,28,86,22,21,114,49,25,131,54
7914199307,False,1387,7,22,75,5,70,25,123,131,16,2,8,14,92,64
7914199004,False,1236,7,22,81,5,108,41,22,34,11,1,31,80,64,23
7914198812,False,1592,7,22,54,7,19,128,11,100,44,10,74,102,40,129
7914198415,True,1624,0,22,34,2,26,58,14,36,88,75,113,16,131,104
7914198303,False,1493,7,22,71,5,7,86,93,114,22,96,102,131,19,70
7914198112,True,1478,7,22,33,5,106,100,131,53,73,10,61,36,30,62
7914197806,True,1626,7,22,43,4,74,131,1,40,15,26,11,44,97,84
7914197803,True,1679,7,22,81,4,96,72,102,44,11,98,53,106,93,91
7914197510,True,1464,7,22,73,4,21,14,131,94,104,92,87,85,44,19
7914197309,False,1621,7,22,41,4,86,114,89,54,131,104,27,26,7,8
7914197217,False,1674,7,22,72,6,64,2,14,16,70,71,8,30,61,92
7914197211,True,1465,7,22,72,7,25,69,87,104,131,43,15,86,44,57
7914197113,False,1602,7,22,51,4,26,60,86,44,20,70,76,30,18,120
7914196506,True,1505,7,22,74,4,40,108,1,87,19,27,129,21,10,71
7914196504,True,1403,7,22,44,3,104,7,27,131,114,71,11,85,54,26
7914196419,True,1755,7,22,51,7,71,10,84,131,14,92,64,1,7,101
7914196214,True,1452,7,22,45,4,131,100,63,93,60,39,102,84,56,26
7914196113,False,1676,7,22,81,8,70,131,39,119,102,8,11,135,84,100
7914196100,True,1744,0,4,31,4,14,40,63,11,104,9,50,47,19,71
