ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914592717,False,456,7,22,15,4,54,91,73,21,29,20,5,33,81,8
7914592502,True,1419,0,4,73,4,73,8,20,36,39,4,47,54,67,110
7914589200,True,1494,7,22,34,6,30,54,35,20,21,63,105,13,8,2
7914588304,False,1633,7,22,61,3,9,16,86,92,131,97,18,88,5,53
7914588007,True,1482,7,22,53,8,39,33,107,86,109,22,123,18,136,59
7914587917,True,1684,7,22,42,4,109,83,106,42,14,8,96,123,46,131
7914587909,False,1442,7,22,25,3,6,26,123,64,42,104,131,8,50,17
7914587819,True,1744,0,22,62,7,123,136,91,95,11,62,119,106,111,44
7914587806,False,1711,0,4,23,2,4,17,21,67,2,58,112,53,102,138
7914587801,False,1574,7,22,21,3,8,138,2,26,91,131,28,18,14,100
7914587706,True,1647,7,22,44,5,6,2,14,64,53,54,11,96,101,40
7914587602,True,1582,7,22,52,5,25,75,19,97,11,6,31,35,41,20
7914587412,True,1515,7,22,64,9,69,26,61,8,64,87,131,14,49,54
7914587205,False,1697,7,22,34,3,131,96,89,121,62,35,13,25,14,86
7914587000,True,1588,7,22,42,5,53,15,31,93,108,59,44,30,29,128
7914586902,True,1595,7,22,51,4,34,100,73,129,131,128,119,108,44,9
7914586712,True,1660,7,22,54,3,10,37,2,7,131,39,86,85,73,93
7914586618,True,1466,7,22,31,3,21,113,44,119,50,56,98,63,5,131
7914586106,False,1829,7,3,81,7,30,49,13,35,2,40,27,11,98,93
7914586102,False,1777,7,22,41,4,137,1,92,123,14,74,42,131,70,20
7914586101,False,1626,7,22,61,5,5,11,25,138,49,48,80,27,129,20
7914585911,False,1661,7,22,73,5,55,34,8,25,131,7,63,138,80,57
7914585901,True,1659,7,22,24,3,105,19,110,92,99,54,44,27,11,40
7914585800,True,1715,7,22,81,6,53,57,14,56,114,61,52,84,21,106
7914585711,True,1712,0,22,41,3,14,26,44,13,135,11,27,2,40,42
7914585418,False,1621,7,22,51,2,74,40,89,28,22,14,99,101,126,54
7914585315,True,1800,7,22,51,5,8,19,106,40,35,73,20,105,44,2
7914585306,True,1701,7,22,52,6,35,113,123,29,84,25,22,62,112,6
