ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915294811,False,1070,0,22,41,5,74,51,77,26,1,131,14,59,99,91
7915290501,True,1166,7,22,63,6,70,41,74,110,88,11,17,73,68,8
7915285911,True,1162,7,22,65,5,42,96,88,77,111,18,69,131,72,35
7915285402,True,1499,7,22,62,4,9,93,19,16,131,25,53,49,7,8
7915285302,True,1456,7,22,41,6,14,59,93,81,131,128,2,67,111,35
7915285100,False,1549,0,22,34,5,57,86,18,30,123,102,131,34,44,5
7915284413,False,1452,7,22,63,4,96,62,31,39,42,53,105,36,13,8
7915284011,True,1422,0,4,43,2,89,34,84,62,87,104,46,35,114,120
7915283808,True,1587,7,22,81,3,5,52,71,70,98,84,137,114,97,1
7915283707,False,1493,7,22,81,7,112,41,69,73,32,84,131,21,74,62
7915283213,True,1390,7,22,51,5,66,49,123,38,86,23,106,14,6,131
7915283111,False,1490,7,22,64,4,106,15,114,86,87,17,83,84,7,10
7915283107,True,1631,7,22,51,6,86,44,19,13,40,131,8,98,64,74
7915283014,True,1566,7,22,21,2,95,129,83,107,17,25,4,57,68,14
7915282718,True,1622,7,22,81,6,11,1,14,49,37,69,76,64,112,54
7915282705,False,1411,7,22,44,4,57,26,128,84,44,25,54,98,45,102
7915282607,False,1611,7,22,13,2,74,62,70,67,111,25,131,14,30,28
7915282401,True,1572,7,22,64,6,43,62,25,51,17,16,1,128,84,31
7915282202,True,1252,7,22,42,5,42,104,17,57,84,64,49,87,103,10
7915282009,True,1419,7,22,33,2,29,30,22,32,86,72,44,2,104,5
7915281906,False,1629,0,22,34,6,35,38,45,54,136,57,72,131,7,44
7915281811,True,1407,7,22,72,3,76,14,54,135,108,136,73,19,16,5
7915281607,True,1508,7,22,34,3,86,35,25,128,23,85,1,74,64,60
7915281108,False,1521,7,22,44,4,47,38,112,131,44,37,104,102,48,39
