ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915271108,True,416,7,22,74,3,109,25,59,10,92,43,114,29,128,86
7915265309,False,421,7,22,41,2,21,102,42,84,62,28,39,131,100,8
7915264512,False,639,0,4,51,3,111,53,62,18,84,25,114,5,105,55
7915258006,True,1195,0,22,55,5,131,35,56,27,28,135,37,33,63,75
7915256409,True,1092,7,22,44,6,84,2,14,13,44,61,35,7,131,41
7915253517,True,1087,0,4,22,3,84,121,39,25,104,98,29,16,38,40
7915252518,True,1397,7,22,42,7,13,95,131,30,73,128,120,106,85,10
7915252209,True,1369,7,22,44,4,42,96,25,51,26,9,16,93,114,14
7915251204,True,1187,7,22,74,6,14,6,43,41,97,25,85,68,32,70
7915250505,True,1445,0,22,43,5,94,131,19,29,86,8,102,7,85,30
7915250214,True,1503,7,22,74,6,102,34,25,136,57,110,95,26,98,88
7915248902,True,1364,7,22,52,6,129,10,27,84,37,99,86,126,6,138
7915248517,True,1551,7,22,52,4,70,99,14,22,126,25,69,64,47,71
7915248412,True,1321,7,22,81,2,6,25,53,106,2,17,20,7,70,131
7915248306,True,1504,7,22,25,3,64,136,91,82,46,41,21,50,88,42
7915248217,False,1366,7,22,81,6,62,131,95,53,61,126,77,86,93,31
7915247617,True,1465,7,22,34,4,121,73,11,27,28,41,57,16,123,113
7915247608,True,1519,7,22,31,2,33,81,94,30,44,95,71,8,59,37
7915247416,True,1596,7,22,24,4,62,35,64,96,34,74,126,72,32,2
7915247008,True,1568,7,22,23,4,25,31,41,16,62,51,5,8,84,85
7915246919,True,1374,0,22,43,3,67,44,123,131,22,121,85,40,73,25
7915246405,True,1470,7,22,53,6,84,14,104,50,37,1,53,131,79,99
7915246116,False,1465,7,22,42,4,93,73,6,42,26,48,126,101,75,129
7915245217,True,1360,0,22,21,3,42,59,40,19,120,39,131,137,109,50
7915244913,True,1549,7,22,75,6,97,64,74,71,54,30,26,44,29,59
7915244911,True,1421,7,22,41,4,123,2,21,110,32,67,26,11,47,62
7915244604,False,1451,7,22,42,6,49,44,22,62,20,53,108,68,123,73
7915244314,True,1544,7,22,31,3,86,102,49,22,2,42,131,36,31,61
7915244215,True,1321,7,22,55,7,102,36,90,21,57,93,7,60,123,14
7915244113,False,1566,7,22,73,9,111,87,128,54,16,131,7,57,48,96
7915244007,False,1612,7,22,55,3,29,26,20,49,65,1,14,64,84,102
7915243905,True,1638,7,22,71,6,97,70,26,37,39,44,129,14,105,102
7915243713,True,1654,7,22,54,6,72,54,26,2,11,8,73,16,36,97
