ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914884615,True,579,7,22,34,6,71,16,87,1,47,131,8,92,76,39
7914884012,True,379,0,4,21,2,36,11,28,15,85,48,71,47,32,104
7914880904,False,849,7,22,53,6,64,96,131,22,54,42,20,86,19,76
7914877210,True,883,7,22,33,3,131,69,60,1,62,26,9,28,37,76
7914877105,True,767,7,22,35,4,44,47,31,131,2,120,59,30,8,14
7914870414,True,1230,7,22,52,3,123,35,53,28,102,71,15,93,27,91
7914870315,True,1292,7,22,61,4,60,7,111,53,22,21,41,104,107,131
7914869208,False,1283,7,22,63,6,2,131,123,126,95,136,25,11,108,14
7914867307,True,1395,7,22,43,4,35,98,84,22,59,67,17,30,60,34
7914866615,False,1450,7,22,41,5,85,10,36,101,57,7,60,135,48,50
7914866109,True,1414,7,22,32,4,91,61,136,27,92,131,94,101,15,86
7914865809,False,1427,7,22,62,7,1,84,62,21,95,8,35,131,108,26
7914865409,True,1235,7,22,61,7,20,84,9,93,131,7,54,38,126,27
7914864406,True,1474,7,22,23,3,44,104,30,82,9,8,131,7,11,21
7914864202,True,1565,7,3,61,9,47,42,106,69,87,41,13,108,34,45
7914863001,False,1612,0,4,34,3,14,100,62,64,70,72,86,84,107,106
7914862107,True,1524,0,4,41,3,21,81,30,7,11,43,100,95,16,14
7914862106,False,1543,7,22,81,2,75,42,23,22,56,1,84,104,36,50
7914861812,True,1543,7,22,24,4,44,64,14,84,113,30,135,105,25,93
7914861717,True,1671,7,22,54,3,5,39,123,104,48,14,22,23,44,10
7914861418,False,1481,7,22,73,8,84,48,37,57,53,64,88,99,8,73
7914860801,False,1642,7,22,14,2,6,131,8,58,30,35,47,104,85,50
7914860517,False,1556,0,22,31,3,19,84,44,73,110,50,98,100,17,22
7914860011,True,1463,7,22,64,4,131,28,25,126,110,128,96,44,74,121
