ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7914889804,True,1127,7,22,81,9,13,120,111,10,128,36,131,85,2,70
7914889702,True,527,0,22,53,6,83,104,29,40,70,38,63,62,4,46
7914888703,False,1201,7,22,33,5,1,14,56,82,104,7,84,8,73,61
7914886001,True,971,0,22,21,2,35,44,71,131,78,106,8,128,38,66
7914885504,True,1212,7,22,81,3,81,123,84,73,93,14,131,48,69,52
7914884509,True,1292,0,22,21,2,45,12,40,35,46,54,1,38,31,42
7914883401,False,1362,7,22,81,8,41,64,82,84,14,102,57,86,62,73
7914883216,False,1474,7,22,44,4,103,31,21,11,1,94,9,106,131,104
7914882014,False,1533,7,22,75,5,84,9,68,79,49,75,44,53,108,111
7914881601,True,1539,7,22,14,3,70,11,27,35,99,20,119,71,59,67
7914881401,False,1316,0,4,61,5,1,49,75,56,17,64,87,35,85,42
7914881200,True,1516,7,22,81,8,1,74,64,73,110,138,58,20,25,131
7914880901,True,1398,7,22,61,5,40,6,2,123,47,11,62,25,83,22
7914880601,True,1357,7,22,13,2,33,131,12,59,105,1,112,138,25,123
7914880508,True,1609,7,22,63,3,60,70,34,11,51,73,46,58,91,44
7914880308,False,1409,7,22,64,4,93,68,106,131,8,64,2,48,86,89
7914880118,True,1584,0,22,61,7,104,63,14,16,53,32,84,17,93,137
7914879817,True,1481,7,22,55,4,6,35,98,85,88,131,102,11,41,69
7914879806,True,1538,7,22,53,6,44,84,131,57,61,37,46,25,29,110
7914879506,False,1601,7,22,53,4,123,94,30,10,49,108,64,25,100,102
7914879502,True,1501,7,22,35,2,35,74,136,20,48,63,98,138,84,30
7914879307,True,1621,7,22,51,5,26,104,35,112,42,8,84,41,131,77
7914878817,True,1632,7,22,71,8,16,85,21,35,138,31,29,131,48,76
7914878411,True,1343,7,22,72,3,86,42,131,73,2,18,39,30,16,20
7914878410,False,1487,7,22,31,2,27,8,2,94,4,5,19,37,109,104
7914878308,True,1607,7,22,61,5,110,49,131,16,86,87,88,57,53,8
7914877513,True,1537,0,22,31,3,90,28,104,110,8,48,62,85,74,36
7914877505,True,1617,7,22,62,7,10,108,39,26,123,29,102,9,54,131
7914877319,True,1644,7,22,41,4,131,104,8,39,71,49,107,97,34,23
7914876900,True,1489,7,22,35,5,14,93,13,81,131,56,84,123,46,49
7914876809,True,1529,0,22,53,4,62,1,102,60,40,82,84,131,49,114
7914876607,True,1509,7,22,43,5,131,76,25,114,69,41,74,26,13,129
7914876508,True,1722,7,22,12,3,128,36,1,2,64,20,61,131,77,19
7914876506,True,1710,7,22,74,8,4,98,86,137,88,2,19,9,35,14
7914876401,True,1724,7,22,32,4,44,86,131,108,49,69,21,34,64,1
7914876218,True,1644,7,22,31,5,131,7,17,57,25,104,60,95,86,119
7914876000,False,1824,7,3,42,9,75,36,20,1,62,37,21,11,76,2
7914875900,True,1602,7,22,62,8,131,28,35,6,26,69,1,21,106,31
7914875801,True,1678,7,22,52,5,50,59,43,104,25,99,14,71,40,62
7914875709,False,1690,7,22,32,4,30,131,54,74,93,75,37,69,44,13
7914875615,True,1491,7,22,64,5,106,57,93,131,120,21,63,7,86,13
7914875516,True,1730,7,22,34,4,113,14,27,63,97,73,74,85,42,84
7914875310,True,1692,7,22,43,3,97,5,42,75,3,20,121,54,15,128
7914875119,True,1763,7,22,52,6,14,69,102,93,37,87,126,8,49,65
7914874806,True,1761,7,22,22,2,11,48,31,49,7,53,86,97,26,39
7914874600,False,1548,7,22,31,6,20,37,98,39,10,71,86,35,42,52
7914874407,True,1697,7,22,21,5,14,8,50,30,47,38,27,44,53,35
7914874314,False,1666,7,22,41,5,17,114,40,5,73,35,25,128,110,129
7914874209,True,1668,7,22,41,4,128,16,8,30,84,27,17,74,121,42
7914874203,False,1590,0,22,41,6,82,18,21,108,13,28,8,37,25,106
7914873815,False,1541,7,22,81,8,51,108,70,11,26,107,18,47,21,121
7914873710,True,1780,7,22,33,5,44,131,63,114,84,35,30,1,74,137
7914873515,True,1856,7,22,32,4,11,86,23,1,37,62,39,93,84,131
7914873502,False,1912,7,22,42,5,67,84,14,75,129,105,11,26,137,8
7914873419,False,1841,7,22,34,5,74,84,9,81,68,11,61,16,51,111
7914873400,True,1854,7,22,44,3,6,22,7,16,84,45,2,74,44,72
7914873317,True,1817,7,22,52,4,102,30,86,93,74,62,42,56,123,69
7914873204,False,1702,7,22,51,5,40,84,76,22,21,86,114,26,29,104
7914873106,True,1906,7,22,23,5,80,32,86,131,36,73,104,64,84,21
7914872908,False,1944,7,22,34,4,96,17,101,44,50,63,49,131,21,22
7914872812,True,1677,7,22,41,5,74,35,5,131,14,48,34,42,111,113
7914872810,True,1878,7,22,54,3,14,26,21,17,42,131,106,18,2,40
7914872710,True,1702,7,22,81,5,137,35,14,9,67,53,41,86,47,131
7914872512,False,1777,7,22,22,3,15,48,59,135,84,47,99,64,40,71
7914872400,False,1662,7,22,52,6,14,31,121,9,52,51,11,42,73,2
7914872309,False,1754,7,22,44,5,76,25,83,14,99,16,131,31,26,94
7914872200,True,1900,7,22,43,6,14,104,64,8,43,51,94,96,110,44
7914871904,True,1638,7,22,34,3,121,47,68,36,93,131,104,42,1,27
7914871902,True,1620,7,22,42,6,84,37,63,131,62,76,44,26,30,19
7914871900,True,1934,7,22,64,3,40,20,98,74,70,76,131,47,105,6
7914871802,True,1972,0,22,41,5,23,35,42,69,31,25,74,100,9,81
7914871717,True,1858,7,22,51,3,2,10,131,7,84,14,34,120,44,17
7914871715,False,1912,7,22,13,2,37,63,19,56,91,95,78,31,85,35
7914871508,True,1938,7,22,81,6,93,83,33,17,62,63,78,106,9,84
7914871303,True,1697,7,22,43,2,92,56,44,26,16,36,1,121,84,42
7914871302,True,1889,0,22,32,2,2,1,131,53,106,71,39,97,35,3
7914871214,False,1975,7,3,41,5,54,64,17,14,67,123,44,7,135,59
7914900018,False,614,0,22,45,3,17,7,111,29,92,119,98,31,69,12
7914897005,True,1084,7,22,43,6,74,11,80,131,111,6,91,61,98,33
7914896814,True,1198,7,22,81,6,67,13,84,64,111,9,103,16,44,53
7914896516,False,1317,7,22,44,5,128,2,9,102,42,40,31,44,47,43
7914893916,True,1318,7,22,65,8,76,34,84,7,57,128,112,37,42,93
7914893818,False,1242,7,22,41,4,113,84,2,106,58,131,15,136,91,17
7914891515,True,1285,7,22,32,4,99,74,113,1,131,63,69,67,26,104
7914890906,True,1470,0,22,21,3,19,35,8,87,98,32,74,4,40,109
7914889813,True,1375,7,22,23,4,14,6,102,106,49,40,22,123,54,2
7914889510,False,1378,7,22,54,8,99,39,14,1,84,102,8,106,107,40
7914889315,True,1594,7,22,32,4,131,43,7,62,35,119,16,49,110,99
7914888800,False,1584,7,22,81,7,52,32,18,107,14,89,16,73,64,9
7914888310,False,1580,7,22,34,4,36,29,71,67,26,96,94,64,131,25
7914888217,True,1372,0,22,33,3,75,50,131,54,71,96,84,79,76,59
7914887817,True,1460,7,22,32,7,104,51,106,35,44,36,6,40,2,75
7914887713,True,1509,7,22,32,3,15,11,84,30,26,28,63,119,23,35
7914887113,False,1621,7,22,51,5,112,44,9,14,126,131,42,85,110,64
7914887107,False,1425,7,22,72,5,64,28,86,20,21,17,53,31,71,41
7914887000,True,1644,7,22,52,5,92,119,123,35,95,28,25,86,76,1
7914886716,True,1558,0,22,24,5,35,33,27,36,49,74,121,44,20,3
7914886603,False,1560,7,22,71,7,6,102,7,11,120,17,104,84,44,131
7914885911,False,1657,7,22,43,4,75,85,62,47,1,42,35,63,40,112
7914885818,True,1454,7,22,51,7,136,48,80,131,2,114,111,15,94,26
7914885612,True,1640,7,22,31,4,10,42,25,28,79,44,106,98,16,90
7914885412,False,1754,7,22,43,6,57,48,129,14,40,135,91,111,11,6
7914885004,False,1505,7,22,32,5,136,1,84,137,74,104,41,91,4,34
7914884613,True,1447,0,22,51,7,88,28,57,98,9,128,84,49,131,135
7914884416,False,1621,7,22,44,3,21,75,42,131,114,48,5,36,84,71
7914884316,False,1780,7,22,53,6,19,71,11,73,110,89,84,35,131,97
7914883912,True,1555,7,22,54,5,93,84,83,97,123,131,36,121,42,6
7914883909,True,1744,7,22,21,3,22,84,93,26,42,56,136,87,41,13
7914883907,True,1776,7,22,53,3,131,48,57,76,2,102,40,42,7,12
7914883906,True,1785,7,22,62,2,28,99,37,30,67,123,110,50,60,9
7914883904,True,1779,7,22,52,5,102,20,41,85,74,43,131,50,109,86
7914883811,True,1682,0,22,53,2,85,67,49,14,10,137,5,101,44,47
