ID,radiant_win,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
7915981412,False,1221,0,22,24,2,14,31,88,54,27,23,101,114,131,20
7915979707,True,1344,0,22,51,3,48,2,30,39,112,55,44,119,12,53
7915978901,False,1080,7,22,35,3,128,20,2,6,37,36,25,10,26,86
7915978411,True,1493,0,4,75,6,22,14,2,52,18,102,32,76,33,135
7915978313,True,1370,0,22,52,5,96,109,101,74,102,17,73,40,69,7
7915978216,True,1365,0,22,21,2,14,28,11,137,111,7,75,44,35,13
7915978211,False,1255,7,22,32,2,40,106,5,44,18,25,113,138,37,96
7915977413,False,1391,7,22,51,6,69,86,12,22,27,108,44,37,80,9
7915975516,True,1704,7,22,15,2,137,46,10,26,105,11,27,113,70,81
7915975306,True,1636,7,22,51,3,108,62,9,8,35,25,49,26,53,50
7915975303,True,1581,7,22,54,2,67,6,30,102,23,74,71,41,39,26
7915974900,True,1856,7,22,44,2,99,44,126,26,5,64,39,129,8,136
7915974719,True,1696,7,22,54,5,35,84,71,50,39,15,31,47,67,105
7915974413,True,1836,7,22,24,2,35,44,64,4,75,7,30,104,1,46
7915974411,True,1810,7,22,32,2,42,27,104,22,86,25,63,70,68,99
7915974312,True,1616,7,22,52,5,63,36,85,35,19,40,98,44,131,13
7915974307,True,1640,7,22,43,4,8,93,131,111,23,40,137,114,17,26
7915974214,True,1773,7,22,64,7,2,59,131,30,63,9,26,40,98,16
7915974100,True,1879,7,22,35,6,30,35,119,108,74,15,128,9,18,85
7915973916,False,1622,7,22,41,7,42,131,104,61,51,8,97,15,53,25
7915973912,False,1899,7,22,23,2,29,6,26,14,5,22,40,108,74,44
7915973613,False,1765,0,22,22,2,22,94,121,137,41,131,75,68,49,88
7915973411,False,1950,7,3,42,4,74,41,7,71,30,28,54,20,84,36
7915973406,True,1860,7,22,42,3,74,14,112,97,79,86,36,41,21,59
7915973309,False,1722,7,22,71,5,51,39,11,114,102,123,137,10,35,74
7915973204,True,1900,7,22,33,6,6,5,87,17,7,35,131,10,27,97
7915973109,False,1918,7,22,43,4,84,30,14,96,44,86,42,10,25,85
7915972803,False,1824,7,22,73,5,97,9,76,58,126,10,131,20,36,14
7915972716,False,1920,7,22,35,4,8,56,97,28,72,114,25,104,27,106
7915972405,False,2009,7,22,51,6,126,96,48,101,14,37,71,131,15,21
7915972116,True,2077,7,22,51,5,102,84,35,86,8,2,94,26,25,131
7915972014,False,1911,7,22,42,3,76,22,84,70,27,92,107,75,8,30
7915972013,False,1819,7,22,62,4,31,137,114,11,51,26,96,35,25,85
7915971911,True,1883,7,22,52,5,42,64,98,131,81,26,86,29,126,8
7915971909,True,2054,7,22,32,4,131,57,2,6,80,105,78,16,119,1
7915971811,True,2093,7,22,74,4,108,18,101,45,11,104,102,114,39,88
7915971809,True,1858,7,22,73,4,20,102,131,2,93,105,129,39,44,40
7915971716,True,1978,7,22,31,4,16,27,52,65,44,49,74,14,42,131
7915971712,False,2109,0,22,32,2,19,131,54,86,22,30,13,45,80,1
7915971707,False,2013,0,4,43,3,27,94,131,44,41,15,113,75,129,84
7915971510,False,2043,7,22,61,5,88,13,55,67,37,57,28,104,74,25
7915971318,True,1941,0,22,61,2,1,74,19,4,14,136,9,41,44,84
7915971307,True,2210,7,22,41,5,1,129,36,102,86,70,121,91,61,14
7915971303,False,1945,7,22,71,5,119,10,83,137,74,48,71,97,57,98
7915971118,True,1952,7,22,41,8,82,51,85,94,2,84,98,52,123,8
7915971116,False,2182,7,22,14,3,35,79,67,40,28,93,131,17,68,32
7915971100,False,2111,7,22,32,6,84,25,2,114,68,14,42,69,21,123
7915971019,False,1930,7,22,81,7,40,4,16,74,80,135,106,114,86,102
7915970902,False,2151,7,22,31,3,93,119,63,2,88,25,7,15,40,32
7915970901,True,2017,7,22,41,4,85,30,81,13,129,71,8,21,128,105
7915970818,True,2125,7,22,44,3,92,77,70,31,107,26,60,30,1,3
7915970508,False,1917,7,22,41,6,41,11,129,30,68,86,29,49,67,131
7915970503,False,2221,7,22,52,8,11,30,12,44,50,64,94,14,80,35
7915970406,False,1915,7,22,44,6,58,42,74,77,110,86,10,35,108,84
7915970311,False,2187,7,22,75,3,136,104,9,91,52,16,131,5,44,35
7915970217,True,1992,7,22,43,5,44,2,17,37,105,34,99,64,13,94
7915970210,True,2148,7,22,21,3,1,56,2,52,27,103,6,7,33,75
7915970112,False,2030,0,22,43,2,57,46,48,94,87,30,38,47,131,6
7915970110,True,2224,7,22,51,4,111,14,60,1,64,20,96,48,101,61
7915970106,True,2297,7,22,65,5,74,42,33,131,14,9,114,135,26,98
7915982612,True,1428,7,22,65,4,84,108,1,71,72,35,53,126,18,25
7915982610,False,559,7,22,81,6,9,19,7,57,59,136,93,91,46,20
7915981819,True,1425,0,22,21,2,11,1,3,138,131,32,63,37,12,111
7915981705,True,1344,7,22,41,3,85,131,25,22,94,104,10,88,79,29
7915981515,True,1433,7,22,41,2,7,50,70,36,106,93,2,83,100,119
7915981214,True,1181,7,22,54,7,15,62,63,5,74,126,88,8,35,119
7915980916,False,1491,7,22,72,9,93,128,52,75,60,47,101,8,131,2
7915980909,False,1518,7,22,41,4,8,74,36,40,64,123,77,49,120,112
7915980116,False,1710,7,22,55,7,100,28,121,93,41,74,33,86,8,112
7915979809,True,1663,7,22,61,9,2,14,62,42,30,49,51,74,18,9
7915979718,True,1694,7,22,41,3,84,86,42,46,96,131,6,112,2,61
7915979717,True,1558,7,22,21,2,9,104,44,86,102,67,17,7,99,36
7915979619,True,1573,7,22,41,3,18,39,131,108,100,19,75,99,44,25
7915978918,False,1754,7,22,41,6,86,84,97,136,11,126,119,21,85,47
7915978519,True,1834,7,22,33,3,10,22,32,64,28,114,81,94,83,12
7915978314,True,1572,7,22,43,3,63,35,51,104,93,9,83,37,16,52
7915977915,True,1762,7,22,63,2,94,104,123,41,111,25,71,63,40,6
7915977718,False,1895,7,22,55,2,7,75,9,64,4,50,123,72,14,86
7915977715,True,1679,7,22,81,4,102,104,19,6,39,83,20,25,49,123
7915977607,True,1929,7,22,63,5,74,55,37,136,88,44,21,105,5,2
7915977501,True,1845,7,22,52,4,25,104,84,57,19,120,64,2,46,131
7915977217,True,1710,7,22,64,7,94,47,43,27,101,1,69,79,15,71
7915977115,True,1814,7,22,72,3,51,68,48,39,16,14,64,2,44,27
7915977114,True,1567,7,22,44,4,86,8,131,53,49,137,74,27,40,44
7915977112,True,1515,7,22,43,5,131,20,104,16,44,114,39,129,62,105
7915977016,True,1942,0,4,33,3,62,106,85,29,47,17,89,35,44,28
7915976815,True,1980,7,22,61,5,8,30,34,107,42,9,86,53,16,44
7915976707,False,1688,7,22,64,4,93,71,87,39,99,4,21,74,5,34
7915976616,False,1826,7,22,42,4,93,37,14,25,99,35,69,49,136,21
7915976610,True,1920,7,22,42,4,2,3,25,14,6,42,97,59,131,49
7915976512,False,1907,7,3,35,4,14,71,36,1,108,120,95,62,83,26
7915976506,True,1712,7,22,43,3,86,34,8,49,76,36,30,14,1,42
7915976502,True,1903,7,22,34,4,82,128,119,29,138,9,14,49,114,131
7915976416,True,1964,7,22,25,4,42,86,39,113,44,109,72,40,9,19
7915976303,True,1735,7,22,42,4,51,71,80,114,34,21,26,131,96,44
7915976217,False,1900,0,22,54,4,28,19,22,20,67,25,39,104,47,131
7915976107,False,1971,7,22,62,5,16,114,57,30,104,131,71,55,54,21
7915976006,True,2059,7,22,71,4,136,1,88,8,74,82,99,31,86,78
7915975907,False,2005,7,22,63,10,32,90,3,9,107,64,11,35,69,41
7915975906,False,1964,7,22,72,6,86,8,25,114,82,131,49,96,123,11
7915975811,True,1878,7,22,22,4,131,39,36,49,87,40,104,14,105,43
7915975608,True,1786,7,22,64,4,39,28,10,14,90,97,106,85,44,9
7915975517,True,2145,7,22,51,2,131,10,47,86,74,7,13,9,129,25
7915975408,True,1867,7,22,81,6,107,104,110,54,86,19,48,31,84,131
7915975407,False,2044,7,22,41,3,41,25,50,104,2,96,14,19,70,131
7915975302,True,1891,7,22,51,6,57,44,42,97,14,96,81,87,114,76
7915975301,True,2051,7,22,24,3,1,131,20,84,74,137,58,113,94,71
7915975218,False,1831,7,22,81,6,5,14,138,62,54,31,10,126,53,32
7915975209,False,2093,7,22,54,7,88,14,8,114,26,86,108,106,63,101
7915975117,False,2049,7,22,33,6,22,67,86,31,52,57,92,131,1,11
7915975115,False,2008,7,22,71,5,100,114,97,54,135,63,21,86,68,80
7915975114,True,1883,7,3,64,8,102,17,138,131,98,36,84,25,64,104
7915975105,False,1904,7,22,54,3,101,98,7,75,44,26,88,64,25,35
7915975100,False,1913,7,22,35,6,9,114,50,39,47,84,86,28,35,70
7915975017,False,1801,7,22,81,4,128,16,14,63,62,73,131,86,11,92
7915975014,False,2190,7,22,13,2,63,49,35,8,27,21,36,104,22,4
7915974913,True,2171,7,22,32,2,14,126,131,43,44,40,8,71,42,35
7915974912,True,2014,7,22,41,6,4,102,77,119,44,27,106,36,23,42
7915974911,True,2092,7,22,43,3,75,19,63,71,93,25,84,94,81,131
7915974810,False,1929,7,22,44,4,11,50,77,63,40,12,25,105,104,74
7915974718,False,2106,0,22,65,7,98,86,44,51,106,105,2,9,59,64
7915974712,True,1909,7,22,33,2,14,21,64,94,102,98,51,138,114,74
7915974709,False,1968,7,22,42,4,120,8,104,72,131,2,27,14,56,52
7915974619,False,2113,7,22,81,5,13,60,8,86,79,47,25,84,40,93
7915974603,True,2207,7,22,52,5,22,39,16,8,76,131,86,51,7,44
7915974602,False,2237,7,22,71,4,8,3,108,30,74,98,87,27,62,70
7915974419,False,2158,7,22,45,6,8,20,22,64,104,7,39,30,54,123
7915974314,False,2060,0,22,63,4,27,9,15,85,26,88,97,70,60,86
7915974304,True,1999,7,22,61,4,62,2,131,49,73,20,85,36,63,25
7915974303,False,2227,7,22,33,6,17,62,99,10,64,36,51,35,67,25
7915974200,False,2087,7,22,54,2,14,86,29,17,9,22,28,34,74,42
7915974117,True,2113,7,22,81,7,93,4,76,110,64,131,49,11,2,26
7915974014,True,2099,0,4,41,4,120,32,84,135,21,114,64,102,99,68
